Gene	D12_M_MPP	D13_M_MPP	D20_M_MPP	D47_M_MPP	D61_M_MPP	D25_M_I	D45_M_I	D53_M_I	D56_M_I
a139_gac-miR-140-3p	7187.14797440192	11238.8399852661	5761.43716727286	9874.6255734861	8697.0874379576	2858.09281009794	16824.8530509873	11818.1893883938	11033.7881932023
a180_gac-miR-139-5p	2451.10826872667	1324.18156416334	1489.15974718534	1485.224574288	896.868488368654	2065.20254665142	1847.90700902257	977.49359795369	814.979109909608
a54_gac-miR-1388-3p	297.041086803316	1482.68531553662	958.108503626971	1091.71521145917	2262.31718530263	1465.92502195346	768.478042279073	1771.16004166534	337.918167523496
a160_gac-miR-135c-5p	0	22.7449329324889	15.3433746132433	52.6045502392714	0	207.442220087754	3.14091842893354	126.198800332827	13.4465706800007
a162_gac-miR-135b-5p	0	6.3970123872625	17.0481940147148	20.4952793140019	0	0	20.9394561928903	0	10.5234031408701
a163_gac-miR-135a-2-5p	0	0	6.81927760588591	0	0	0	7.3288096675116	10.2126196801132	29.816308899132
a161_gac-miR-135a-1-5p	0	2.13233746242083	9.37650670809313	0	0	0	4.18789123857806	0	5.26170157043506
a246_gac-miR-133b-3p	0	6.3970123872625	10.2289164088289	93.5951088672752	0	72.2206247712921	0	0	254.315575904361
a41_gac-miR-133a-5p	0	12.0832456203847	58.816269350766	116.823092089811	0	0	0	37.2031145489837	116.926701565224
a245_gac-miR-133a-3p_gac-miR-133b-3p	0	27.7203870114708	15.3433746132433	195.388329460151	0	3.07321807537413	0	0	357.795706789584
a236_gac-miR-133a-3p	1535.05848355001	1800.40359743732	8071.46745626672	21386.8239641609	447.688097355401	2274.18137577686	287.917522652241	669.656061881707	58424.7649710953
a64_gac-miR-130c-3p	0	68.9455779516069	63.0783178544447	81.2979412788741	0	109.099241675782	59.6774501497373	51.7925712348597	40.3397120400021
a104_gac-miR-130c-2-5p	0	158.503751373282	266.804236330286	87.4465250730746	192.505881862823	84.5134970727886	49.2077220532922	69.2999192579109	198.190759153054
a30_gac-miR-130b-5p	13952.622238167	7396.36787798373	8097.89215698952	3995.89629025323	10125.2124685213	4486.89839004623	5339.56132918702	5543.99354063287	6610.45107298992
a62_gac-miR-130b-3p	0	135.758818440793	150.02410732949	80.6147653017407	0	207.442220087754	83.7578247715611	137.140892847234	104.064764393049
a70_gac-miR-1306-5p	2600.66741732694	109.459989737603	179.006037154505	181.04163394035	193.998175520674	1979.15244054094	183.22024168779	130.57563733859	184.744188473053
a96_gac-miR-129-1a/2-5p	0	7.81857069554305	5.96686790515017	23.2279832225354	0	0	62.8183685786708	0	57.2940837669596
a117_gac-miR-128-2-5p	0	4.97545407898194	11.9337358103003	0	0	0	0	0	3.50780104695671
a166_gac-miR-128-2-3p	41654.3000955728	25602.2651321328	45257.8406508633	18149.9361845029	45364.2349050228	55371.7066730534	30181.0851836224	17645.947861567	25312.8769883474
a68_gac-miR-126b-5p	5546.15176059339	4163.74428495374	3350.82253359219	3051.06391387774	1620.63091242655	3654.05629161984	4926.00706937744	2623.91378495479	3348.19609932018
a179_gac-miR-126b-3p	135398.805322382	121118.900202966	70532.6406873787	148761.569020797	109386.617414161	78751.2131814621	213702.85504059	126461.410553173	159419.618814549
a175_gac-miR-125b-2/3-5p	68693.3478362635	35371.9246057909	45031.0996704676	71452.0090964276	40784.3856690771	85029.7977094515	104491.027320951	88428.8853915972	149366.261013971
a28_gac-miR-125b-2-3p	0	29.8527244738916	113.370490197853	142.100603243746	273.089739386795	699.157112147615	83.7578247715611	68.5704464236171	329.148664906104
a176_gac-miR-125a-5p	90574.682160642	71265.5611107208	43608.4278799397	81327.3178458908	97572.1285249519	77635.6350201013	130320.893507691	120960.455909763	114845.406277363
a61_gac-miR-125a-1-3p_gac-miR-125a-2-3p	0	30.5635036280319	35.8012074309011	50.5550223078713	0	27.6589626783672	61.7713957690263	139.329311350116	114.588167533919
a123_gac-miR-122-5p	10348.6621989799	4884.47434725199	27328.2550055878	21477.6863691197	112930.814851558	927206.79603979	3481.18459206801	34787.829994637	9947.5391356614
a11_gac-miR-122-3p	0	108.038431429322	108.256031993439	323.825413161229	616.317280692602	2112.83742681972	63.8653413883154	381.514292335657	147.327643972182
a141_gac-miR-10c-5p	7293.08570466045	7455.36254777737	4020.81655837048	6077.53349257869	13045.6311569364	2936.45987101998	11726.0954680186	34494.5819152509	1670.29793185922
a140_gac-miR-10b-5p	30819.570663642	26598.7775062375	55505.5100731084	19234.8196361908	38484.7611423281	13539.0622310607	51718.3628508197	45696.3667586664	41044.7800504404
a132_gac-miR-10545-5p	0	12.0832456203847	3.40963880294296	10.2476396570009	98.4913814181883	0	8.37578247715611	38.6620602175713	0.584633507826118
a90_gac-miR-10545-3p	0	22.0341537783486	2.55722910220722	15.7130474740681	0	0	27.2212930507574	48.1452070633907	62.5557853373946
a37_gac-miR-103-3p	2885.2452417469	3195.66307701469	3486.35567600917	2286.58999546547	2712.98986997373	2467.79411452543	2019.61054980427	3122.14373077746	1244.68473816181
a172_gac-miR-101b-5p	1740.70231287538	1037.02678589066	1190.81635192783	1515.28431728187	59.6917463140535	4025.91567874011	1111.88512384247	737.497035471031	995.630863827879
a19_gac-miR-101b-3p	0	83.8719401885527	62.225908153709	253.45828751649	0	0	113.073063441608	20.4252393602264	27.4777748678275
a138_gac-miR-101a-3p	16038.1414769819	14072.0056936692	12399.1515069021	10393.1561401303	9032.85351097415	7010.01042992839	10673.8877943258	6986.890806866	5010.89379557766
a9_gac-miR-100-2-5p	51631.1416334492	65579.3278775985	75756.2073334874	54552.2849500788	96093.2655100212	30467.8839992591	106432.114910032	183228.986517916	105985.285466258
a18_gac-miR-1-3p	1803.01862479216	5837.6291929541	49862.5578542378	88327.1389075996	35194.253626766	5565.59793450255	1553.70764951246	2850.05036358587	128818.147114407
a194_gac-let-7j-5p	4771.3522824281	11449.9413940457	13421.1907380842	10434.1466987583	18674.5628343516	8489.76493322104	9747.31685779043	8239.39566334846	8706.94683205437
a92_gac-let-7j-3p	301.195507597768	409.4087927848	245.493993811893	173.526698191882	464.103327591766	364.176341931835	205.206670690325	146.624039693054	292.901387420885
a192_gac-let-7i-5p	1514.28637957775	2757.82311806428	2518.87066567411	2439.62141434336	4429.12757650277	958.844039516729	1682.48530509873	4706.55872686359	2370.68887423491
a184_gac-let-7h-1-5p	28306.1460829986	19510.8877811506	31933.824618663	22355.5674997361	61728.7271570206	47748.5892370879	13193.9513471402	36049.8179979652	19646.6090304967
a82_gac-let-7h-1-3p	5365.43445603473	1349.05883455825	1368.11756968086	731.681471509867	299.951025228119	3701.69117178814	1284.63563743382	447.166847422099	970.491622991356
a191_gac-let-7g-5p	74222.8819136791	79313.002693897	131398.955368414	97379.9037805942	204708.367103073	115947.908156753	82971.5481915181	55835.3096825159	105642.690230672
a186_gac-let-7f-5p	10238.5700479269	17205.1202051196	21156.8087722611	19376.9202394345	46593.8848790923	18917.1938629655	14969.6172322973	20512.7761003416	13973.325470552
a185_gac-let-7e-5p	121311.164408395	211817.163387882	292464.325551534	140240.315058012	531220.727147288	114489.666179988	135714.89742298	222228.792657766	112016.9493665
a83_gac-let-7e-1-3p	398.82439626739	257.30205379878	329.882554184731	114.090388181277	0	370.322778082583	241.850719027883	202.793447933676	48.5245811495678
a193_gac-let-7d-5p	81337.3275241781	24652.6641822014	30085.8003874679	58004.3731625338	88797.441816786	52911.5956037164	26231.9037456433	120918.875958209	51878.6235839662
a91_gac-let-7c-2/d-3p	0	66.1024613350458	75.8644633654808	60.8026619648722	252.197628176876	354.956687705712	262.790175220773	75.8651747665551	220.991465958273
a189_gac-let-7c-2-5p	21370.340566661	7842.02640762968	13802.2178743131	35729.4204280994	35886.677884009	52413.7342755058	11494.7144770871	45628.5257850771	50842.0683745905
a190_gac-let-7b-5p	378141.612342211	45140.1625211407	65765.9656408645	168194.509690356	376707.149519702	446189.776100306	50733.1614369442	271315.019677395	217084.360225471
a81_gac-let-7b-1-3p	9156.34343097216	2037.80383492017	1722.72000518693	3035.35086640368	417.842224198375	18330.209210569	3579.60003617459	2880.68822262621	3916.45986892716
a187_gac-let-7a-5p_gac-let-7c-2-5p	2388.79195680989	1158.57002124865	1560.76216204714	2035.18123588038	1828.05973086789	2097.47133644284	2018.56357699462	1968.11770692467	2116.95793183837
a188_gac-let-7a-5p	949453.405574452	569577.188937078	838794.160585887	807140.307712181	1986950.20579395	1453510.75753799	559297.062803338	904091.852948545	743955.49284486
a85_gac-let-7a-5-3p	660.552906317865	1144.35443816585	977.713926743893	340.221636612431	196.982762836377	693.010675996867	609.338175213107	141.517729852997	380.596413594803
a158_gac-let-7a-3/7-3p	373.897871500678	287.154778272672	389.551233236233	515.11468675858	828.222980107492	413.347831137821	410.41334138065	296.895443557576	313.948193702625
a257_REV_gac-let-7f-3p	0	21.3233746242083	30.6867492264866	0	0	136.758204354149	8.37578247715611	0	0
a266_REV_gac-let-7i-1-3p	0	10.6616873121042	9.37650670809313	35.5251508109366	0	0	0	0	3.50780104695671
a253_REV_gac-miR-103a-5p	0	12.794024774525	0.852409700735739	0	0	0	9.42275528680063	0	0
a252_REV_gac-miR-10c-3p	0	0	0	56.0204301249384	0	0	4.18789123857806	37.9325873832775	11.1080366486962
a260_REV_gac-miR-132-3p	0	34.1173993987333	47.7349432412014	23.2279832225354	0	0	9.42275528680063	43.0388972233341	46.1860471182633
a258_REV_gac-miR-153c-5p	0	0	0	0	0	0	0	17.5073480230512	10.5234031408701
a250_REV_gac-miR-181b-2/3-5p	0	41.2251909401361	39.210846233844	37.5746787423368	261.151390123984	0	8.37578247715611	140.058784184409	44.432146594785
a268_REV_gac-miR-190a-5p	0	14.9263622369458	11.9337358103003	42.3569105822705	0	0	14.6576193350232	0	0
a261_REV_gac-miR-191-5p	38000.4870068523	88748.5959651092	89732.3167867505	17036.3593417755	50020.191117519	67266.597233789	37161.2529055224	16877.8129670556	23572.4230355491
a251_REV_gac-miR-193a-2-3p	0	0.710779154140277	0	0	0	0	0	26.2610220345768	0
a269_REV_gac-miR-27b-3p_gac-miR-27c-1-3p	0	78.1857069554305	92.0602476794598	23.9111591996688	153.706246758688	0	31.4091842893354	0	102.895497377397
a264_REV_gac-miR-459-5p	0	0	0	0	0	0	0	78.0535932694365	0
a255_REV_gac-miR-460-3p	0	0	0	0	0	287.345890047481	18.8455105736013	0	0
a256_REV_gac-miR-730-3p	0	2.13233746242083	3.40963880294296	0	0	0	11.5167009060897	35.7441688803961	4.67706806260894
a254_REV_gac-miR-7bb-3p	0	0	0	0	0	0	0	0	22.2160732973925
a259_REV_gac-miR-9-7-3p	0	0	2.55722910220722	0	0	0	0	0	13.4465706800007
