Gene	D15_M_MP	D21_M_MP	D22_M_MP	D24_M_MP	D46_M_MP	D48_M_MP	D50_M_MP	D52_M_MP	D57_M_MP	D60_M_MP	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a51_gac-miR-23a-3p	71151.2243091813	87053.2613796183	90813.4505035248	44666.5640056797	65544.5485679374	69856.2658423193	42439.1179927185	66454.5082993835	55186.7905162867	64623.046737507	47315.19812794	65997.6907676224	42401.9171257931	64359.216823023	84097.9351546356	45285.9604309086	62401.7012385902	44112.1548582905	62622.3264744205
a114_gac-miR-23a-3-5p	389.902290091245	108.885412330019	137.866299369762	207.406586748452	117.056901114745	444.347912573039	104.909845263373	506.249505810985	177.962874167583	282.215670380137	154.383081377277	424.485444280176	199.013871095669	212.42845153906	300.084779887142	261.147776528195	190.64055872551	232.105295243582	327.800684032641
a112_gac-miR-23a-2-5p	107.579747723347	246.556623321997	367.643464986032	110.444007443551	380.43492862292	479.23473215522	111.081012631806	295.826692928167	241.096233126777	223.601646531955	183.329909135516	137.14145122898	196.838856111017	333.501662260804	295.13832747142	132.119141379649	269.70031984403	79.9260658552279	104.675848682692
a118_gac-miR-23a-1-5p	95.09811953445	16.2702340263247	17.4630645868365	43.0368667503037	82.3056335963049	16.5253355915593	43.1981715790358	64.8246318416506	37.0565367803965	47.7595749874078	39.6678750761058	65.3054529661809	59.8129120779333	244.34775254752	92.3337784268129	67.9911370842638	69.5277331822446	20.4610728589383	38.5647863567812
a79_gac-miR-22b-5p	4036.32081099031	1548.17534542797	2059.72251258425	1318.58737525328	2156.40760022319	1412.91619307832	1561.30534421372	1451.35147956584	2153.85401434699	1395.8821234956	1606.01288821639	3801.86578684783	4467.48077847545	2192.52577961558	2565.55998628787	1817.99029044628	2478.88797095729	4349.89620810492	1637.62610636475
a14_gac-miR-22b-3p	153.940080996391	165.205453190373	124.079669432786	102.666260440484	82.3056335963049	126.694239535288	120.337763684457	99.2948725828457	5.94734540919943	65.126693164647	78.263645420425	117.549815339126	106.575734247954	123.274541825776	92.3337784268129	78.807908893124	132.32697605653	147.703369700461	71.6203175197366
a45_gac-miR-22a-5p	3504.36570484448	916.139331328435	927.380640427266	2738.28546154643	1633.30957336667	1218.28446277773	971.958860528306	1946.79688006989	1592.97359344865	2064.51617331931	1212.55045165069	3917.23875375475	3484.3740054127	2325.7063114095	2260.52875398501	2635.429188573	3286.86751543805	2826.8250971677	1403.48276062715
a13_gac-miR-22a-3p	67798.4212323449	49233.7281636584	57721.862220132	141152.108161059	92906.5992035089	44980.1273318254	45080.3776264081	132255.110987094	70620.1518531593	114312.542732361	37663.0392276648	74873.7902499425	79926.3631485038	115454.313078703	109461.694324987	120178.197929225	133331.203234993	82604.5481741683	146094.429229875
a219_gac-miR-223-5p	544.436734334726	2859.80651924245	1943.91482111365	535.627510277876	563.336336614709	2290.59512783002	509.121307895779	421.874588175821	578.722457125945	761.98231002637	1235.06465101821	380.948475636055	486.115849069749	871.727117196556	1320.70279499781	651.324188204936	983.481000013364	1688.67791938925	1057.77699721457
a173_gac-miR-223-3p	23583.1449180494	60014.6355407939	58842.2556796769	17417.4866386681	19632.6371338386	55022.9410004957	19704.5374074088	20658.4783092828	12963.8405277296	17328.0421613404	76565.431525275	18395.4576763571	36770.8033305287	35515.1753668956	64317.0719441628	27986.0791757523	59109.2266478956	68103.4021939226	30353.2414903838
a201_gac-miR-222c-5p	43.9828802846831	71.3387184231158	68.9331496848811	93.3329640368032	7.31605631967154	21.1157065892147	27.7702531579516	29.839909895363	38.8864892139963	110.7153783799	57.8936555164788	50.0675139407387	50.0253446469988	23.1139765923329	29.6787144943327	96.5783197219656	68.9670256565814	73.5319805868097	64.7337485274542
a200_gac-miR-222a-5p	58.841961461941	143.928993309795	132.351647394972	185.110378672993	84.1346476762227	650.91460746753	367.184458421805	116.272752350897	107.05221736559	212.74719767118	150.09466245013	74.012846695005	34.8002397544339	37.422628768539	75.8456037077392	123.620249244116	64.4813654512753	39.0039201373512	148.749890233299
a39_gac-miR-222-3p	4179.56235353908	3341.65575771437	3591.87665291354	6410.93759639464	5968.07294277206	7312.46099926499	6859.25253001405	8737.94878729042	5535.60611163947	6249.99165403395	4302.3562886598	6527.28002396978	6903.49756128583	5177.53075668258	5582.89595987837	7604.96320818646	4762.64972298376	5116.54703178827	6827.34449894874
a25_gac-miR-221a-5p	5.94363247090313	47.5591456154105	15.6248472619064	9.85181287055145	0	0	0	42.7019400226746	0	26.0506772658588	7.50473312250651	43.5369686441206	2.17501498465212	22.0133110403171	0	3.0905062311029	0.560707525663263	0	0
a40_gac-miR-221-3p	2744.76947506306	2652.04814629092	2643.35651324957	4712.79616739169	2128.97238902442	3505.20729380963	3576.19149000732	3475.3205403996	2409.13237883417	3399.61338319457	3858.50492970013	6047.28494466835	6079.16688210267	3880.9467364079	3103.07448212968	6024.9418975351	3456.76189571402	4254.62433760549	4225.59873366446
a77_gac-miR-21a-3p	0	27.5342421983956	10.1101952871159	23.8517574760719	0	34.8868195821807	58.6260900001201	74.5997747384074	0	80.3229215697313	11.7931520496531	5.44212108051508	0	5.50332776007927	16.4881747190737	10.8167718088601	0	20.4610728589383	5.50925519382589
a237_gac-miR-218a-2-5p_gac-miR-218b-5p	3.56617948254188	13.7671210991978	5.51465197479048	22.8147245423297	0	26.6241517864011	21.5990857895179	30.3543911004554	45.2913227315957	23.8797874937039	20.3699899039462	0	0	1.10066555201585	6.59526988762949	3.0905062311029	6.72849030795916	0	12.3958241861083
a239_gac-miR-218a-2-5p	487.972225861147	523.150601769516	238.968252240921	792.811677845957	241.429858549161	411.29724138992	697.341912633007	1115.39525264046	374.225272671164	583.969348709668	324.847733731353	265.575508729136	276.226903050819	875.029113852604	181.369921909811	314.45900901472	227.086547893622	92.7142363920643	374.629353180161
a15_gac-miR-2188-5p	30160.9629735979	25069.9275216392	42639.28906908	14044.0185052045	16009.3602415213	19569.6696372043	20432.7351568839	10932.2111270098	7991.40227753044	17762.2201157714	38259.1294585382	33249.1829535149	41580.8489690869	35187.1770323948	17281.2559230612	16575.1575439626	38729.7509201386	29732.4964981448	11361.4615234674
a108_gac-miR-2188-3p	81043.8061937525	68380.0389432519	103804.132338806	53364.6777374429	80480.2775445468	44625.7506908064	44531.1437306175	66299.6494566506	39964.3311973866	74817.5451075465	63854.5578252125	83230.7113811815	85631.4274532463	87010.9138835093	46501.5991602036	51501.7410882143	100054.33300193	98727.2341784848	37580.0069908849
a5_gac-miR-2184-5p	176.525884385823	122.652533429217	82.7197796218573	262.887848703662	475.54366077865	151.482242922627	145.022433158192	114.72930873562	86.4652524875918	264.848552202898	72.9031217614918	54.4212108051508	89.1756143707369	161.797836146331	146.744754999756	122.84762268634	164.848012544999	73.5319805868097	104.675848682692
a142_gac-miR-217a-5p	48.1434230143153	12.5155646356344	0	55.4812619552108	20.1191548790967	14.6891871924972	21.5990857895179	19.0358045884212	0	17.3671181772392	11.7931520496531	39.1832717797085	27.1876873081515	96.8585685773951	54.4109765729433	45.5849669087678	21.8675935008673	25.5763410736729	49.583296744433
a135_gac-miR-216b-5p	14.2647179301675	0	0.919108662465081	1.55554940061339	56.6994364774545	0	12.3423347368674	4.63033084583218	0	0	7.50473312250651	7.61896951272111	16.3126123848909	2.20133110403171	0	2.31787967332717	2.80353762831632	0	9.64119658919531
a58_gac-miR-214a-3p	8708.61029636726	1382.9698922376	1202.19413050433	3737.98520967397	9154.21546998902	3235.2934791475	5523.19479474815	4314.43938590541	4537.82454721917	3473.42363544784	3149.84370198916	9634.73116094389	8375.98270589531	8512.54737929061	11721.4434077895	4347.56964060401	8385.94175381977	4507.19070570801	5407.33397274011
a27_gac-miR-212b-5p	2.37745298836125	0	0.919108662465081	2.07406586748452	0	0	228.333192632047	10.8041053069418	0	0	0	0	0	17.6106488322537	0	0	11.2141505132653	0	2.75462759691295
