Gene	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a205_gac-miR-34a-5p	0	15.5153597829757	18.6810302744521	27.2868790012327	18.1103588789149	36.8994798493422	14.30858270982	19.6190654857983	10.517655939543	13.7301201281138	46.0365534776394	27.846634373453	12.0694186699693
a174_gac-miR-338-3p	136.364678971182	290.228494763899	882.011500815204	408.233111332168	152.127014582885	284.483086580413	141.893445205715	424.262291130388	106.92950205202	289.190655198396	399.824313764704	109.188118990645	185.567312050779
a4_gac-miR-338-1a-5p	0	20.0787008956156	1.33435930531801	58.8540527477569	13.2809298445376	28.5673392382004	29.8095473121249	35.5595561930094	21.035311879086	17.1626501601422	30.9012482247169	17.5873480253388	45.260320012385
a43_gac-miR-31a-5p	1073.87184689806	862.471470288944	420.323181175173	1094.68538110828	1739.80180963442	985.573203717915	1786.18807494252	1115.83434950478	818.624220627763	1397.03972303558	1188.12146235442	1228.91594327055	915.767141583924
a214_gac-miR-30e-5p	2775.99525048477	3399.68912891674	7301.61411870014	2490.06146807328	3477.18890475165	1865.20919109417	1447.55161747679	1248.26304153392	1945.76634881545	2035.49030899287	1694.52355060845	1547.68662622981	2320.34573930161
a95_gac-miR-30e-3p	3824.29872007573	6835.8849867346	45663.7769669402	4635.02417230743	5884.65927838873	7063.27462664506	7073.209386221	3831.84872769498	5518.26348294689	9282.41933911292	4764.46796607625	6378.34488385619	8521.00958099836
a212_gac-miR-30c-2-5p	20335.3827515775	22089.3089898448	21903.5079967951	20269.3357663275	32375.2848892068	14887.1546605072	19975.9738448011	19153.1126805106	15229.5658004583	29153.3356945256	15507.3815070569	29274.8735943441	25980.9323644428
a211_gac-miR-30c-1-5p_gac-miR-30c-2-5p	284.904775707648	397.923345022201	479.034990609165	309.786332190466	561.421125246361	578.488619573559	325.520256648404	556.690983159527	243.659029266079	447.945169179712	315.949497154758	377.395176377061	425.447008116419
a213_gac-miR-30c-1-5p	3669.67091445662	9677.02116346421	40956.1573377783	3904.69888139209	4478.08807212635	7284.67150574111	6863.35017314364	4197.25382236797	3064.14376372019	7333.60041342877	2929.94284187826	2956.14008059236	10429.4864081873
a210_gac-miR-30bb-5p	674.518144196738	851.519451618609	1102.18078619268	644.719396009518	1040.74195690831	1099.84256067072	773.855848222762	684.214908817216	520.623969007378	1325.81472487099	997.038233536273	947.518374865126	562.736645487321
a89_gac-miR-30bb-3p	361.609907628937	72.1007895797107	77.3928397084445	41.7328737665912	78.478221808631	54.7540668732175	59.6190946242498	99.3215190218539	50.8353370411245	78.0900582286471	80.0909902967152	36.6403083861224	39.2256106774004
a208_gac-miR-30a-5p	25329.739118897	41405.019251427	28265.0659848987	35381.9864382651	41488.4174770767	31132.4482406305	32497.1760977861	33123.1134979918	27156.5876359	60529.2345847896	39230.0805778564	33198.3178163301	38136.3456424356
a110_gac-miR-301c-5p	0	8.21401400275185	36.6948808962452	0	16.9030016203205	0	0	4.90476637144957	0	2.57439752402133	5.04510175097419	55.6932687469061	1.50867733374617
a111_gac-miR-301b-5p	0	38.3320653461753	0	8.56058949058282	2.41471451718865	0	15.5009646023049	7.35714955717436	57.8471076674865	5.14879504804266	31.5318859435887	15.3889295221714	31.6822240086695
a145_gac-miR-29b-1a/2a-3p	269.076732612778	60.2361026868469	57.3774501286744	57.2489422182726	99.0032952047346	30.9479508413838	41.7333662369749	89.5119862789547	54.3412223543055	80.6644557526684	56.1267569795878	12.4577048512816	49.7863520136235
a107_gac-miR-29b-1a-5p	0	21.9040373406716	56.0430908233564	21.9365105696185	65.1972919640935	58.3249842779926	62.0038584092198	20.8452570786607	33.3059104752195	26.6021077482204	13.2433920963072	16.1217356898939	33.1909013424157
a146_gac-miR-29a-3p	353.087115193239	304.831186324347	713.882228345135	631.343474930483	469.661973593192	353.52082307273	332.674548003314	324.940772108534	231.388430669946	226.546982113877	450.905968993318	112.119343661535	114.659477364709
a33_gac-miR-29a-3b-5p	0	52.0220886840951	0	14.4459947653585	57.9531484125275	63.0862074843593	81.0819686889797	57.6310048645325	24.541197192267	64.3599381005333	40.3608140077935	84.2727092880816	36.208256009908
a228_gac-miR-27e-3p	1546.27805619108	2524.4403035124	3245.1618305334	2848.00111614827	987.618237530157	1566.44243489466	1914.9653193309	2568.87138704671	1502.27185669806	1874.16139748753	3090.75546019056	1419.44554687838	2353.53664064402
a59_gac-miR-27c-1-5p	564.939384309182	606.924367981109	725.891462092997	1017.64007569303	565.043197022144	355.901434675914	348.175512605619	464.726613694847	711.694718575743	682.215343865653	797.756714372793	473.392784348702	571.788709489798
a231_gac-miR-27c-1-3p	4222.43488100052	5913.17741375881	7240.90077030818	8943.6758702864	8010.81541077334	3947.05403807803	4621.67221527184	5745.93380415318	8135.40686923651	4465.721571669	7828.73664207419	3464.70756099174	6365.10967107508
a36_gac-miR-27b-5p	70.6174230386477	174.319630502845	422.32472013315	319.416995367371	249.922952529025	298.766756199513	281.402126626459	408.321800423177	382.141499136729	346.685533234873	403.608140077935	327.564356971934	461.655264126327
a230_gac-miR-27b-3p	6351.91544814871	7864.46207352363	8908.18272230303	10711.9726369349	5096.25498852664	6089.60448094306	6223.04109687919	6628.7917510141	8093.33624547834	5854.17996962451	6785.66185506028	4695.82192276545	6135.79071634567
a42_gac-miR-27a-5p	0	185.271649173181	173.466709691341	823.421701625434	89.34443713598	127.36272077031	116.85342546353	76.0238787574684	404.929753672405	160.47077899733	108.469687645945	192.728022111004	104.098736028486
a227_gac-miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	53.57183816725	24.6420420082556	26.0200064537012	49.7584264140126	47.0869330851786	30.9479508413838	58.4267127317648	49.0476637144957	92.9059607992965	116.706021088967	80.721628015587	18.3201541930612	107.116090695978
a229_gac-miR-27a-3p	160.71551450175	484.626826162359	768.590959863173	701.433301384629	284.93631302826	261.867276350171	84.6591143664347	160.631098664974	380.388556480138	186.214754237543	187.299402504917	181.003123427445	251.94911473561
a74_gac-miR-26b-3p	228.897853987341	493.753508387639	51.3728332547433	341.35350593699	277.692169476694	311.860120017022	443.566064004418	228.071636272405	243.659029266079	149.315056393237	196.128330569121	596.504220526073	104.098736028486
a73_gac-miR-26a-1b-3p	351.86957341671	326.735223665018	84.0646362350346	202.243926715019	309.083458200147	167.833118024428	251.592579314334	133.654883622001	171.788380345869	273.744270054268	249.732536673222	227.902718161681	167.463184045825
