Gene	T9_Immature	T26_Immature	T31_Immature	T32_Immature	T13_Immature	T23_Immature	T1_Immature	T3_Immature	T12_Immature	T44_Mature	T47_Mature	T41_Mature	T43_Mature	T45_Mature	T63_Mature	T69_Mature
miR-130c-3p	1.89714607862819	-2.71412547335338	3.48930425777115	-0.957992134039802	1.692092221849	-2.71412547335338	3.37575103969488	-2.71412547335338	-2.71412547335338	-2.71412547335338	-0.12969477365846	0.924583001710277	0.782645428114105	-0.0125667934725127	2.19927436389091	0.0125667934725131
miR-130c-2-5p	2.29903200031326	1.92685020662552	1.01645133412726	1.68856922970027	2.00497318293107	-0.715382550787889	-1.97870078948816	-1.31341591625336	-4.53476426474348	0.673656503798617	-2.72786516013401	1.50775695961243	-0.382064901811654	-1.34010670489327	0.179531089409805	-0.179531089409805
miR-130b-5p	0.944930077246701	0.718416299352514	0.00167641309391442	-0.00167641309391442	0.484027181439702	0.0530949312926676	-0.18477197581266	1.96339898064758	0.179685753874908	-0.13895847950813	-1.27270245521431	0.628813771141266	-0.893133436299504	-0.781309652607147	-0.931278426545553	-1.06178191140576
miR-130b-3p	-3.24324225407246	2.10724032369	1.32675313999818	0.444890947523064	-0.786534711286079	3.67197289440439	-1.02267824617374	1.60251227164529	3.30969588466057	-3.24324225407246	-3.24324225407246	2.18313720944427	-0.444890947523064	-1.54600422798223	1.24000290293938	-1.10188932809062
miR-129-1b/2-3p	0.785906344268559	-3.97960319699131	-3.97960319699131	-0.955683044140412	-0.367951342784951	1.41241326074004	-3.97960319699131	4.35561358973264	-1.26902896428383	1.63975431062522	0.229246487570294	1.35224259679383	-2.58756806245423	0.167623765736264	1.26471958922462	-0.167623765736264
miR-129-1a/2-5p	-0.219532778787674	0.219532778787674	3.36737208939468	1.26448078524857	-2.12943823063768	4.43219378607969	-2.12943823063769	-2.12943823063768	-2.12943823063768	3.05616309013127	1.15539127130632	0.678017354747262	-2.12943823063768	-1.63601531898344	-2.12943823063768	1.36052431251185
miR-129-1a-3p_gac-miR-129-1b/2-3p	0	0	4.25736631290877	-2.55351295663786e-15	0	0	1.78261994005177	0	0	4.24692209943515	-2.55351295663786e-15	0	3.00709522144049	-2.55351295663786e-15	0	2.43701817728392
miR-128-2-3p	0.154558114743079	0.0413045074480802	-0.0780408022070542	0.226121747459398	0.37595252732687	-0.301927952956449	0.258471672988575	0.00575808766099151	-0.0383260934646952	-0.078457903173998	0.122742397160634	-0.404580960554808	-0.624936001290516	-0.00575808766099151	0.397326070621649	-0.281887827687417
miR-126b-5p	-0.30592611056057	-1.04879169042927	0.180871236096586	0.0955164960346053	-0.560615744791809	0.852210825269529	0.492199633548589	-8.87131279942278	-0.17243402213769	0.132437418023169	-0.0955164960346035	1.50216407514582	0.141322051258012	-0.288235410330245	-0.623333646230366	0.927427084762105
miR-126b-3p	-0.492402732690522	-0.290638530175253	0.156738086625086	0.43773150345015	-0.558990753000165	0.382053361639173	-0.19343921945419	-0.481148786160031	-0.134677760869888	0.478466217572755	0.134677760869886	1.35964456687695	0.341537510221096	-0.379766337844144	-0.556226968865527	1.14191933205241
miR-125b-2/3-5p	0.329464303168567	-1.83379195026785	-0.579534048746618	-0.47274559770714	-1.50949294295548	1.37637676588175	-0.613568336834481	-0.180006613432392	0.482580414393507	1.31475463937921	0.180006613432392	0.277867096570425	0.50423613670722	1.73492653414198	-1.4958765692895	-0.726402451806489
miR-125b-2-3p	1.17692198550739	-1.73442631404019	0.0102736651923774	-0.609268890992083	-2.71939130596595	-0.0102736651923765	1.58426136715488	2.6952580829066	0.132525950023406	0.997768074269738	-0.154225019126329	0.160543764189018	-0.366562978962579	-0.0588594831744915	-0.776951350227752	0.269601021514107
miR-125a-5p	0.0968283906014058	-0.0968283906014058	-0.546719641304149	-0.183959105240804	-0.343212205609614	0.608075582888409	0.280554073322566	0.451363199230169	0.667199436277565	1.42718924349976	-0.114546457306961	-0.162051789350896	-0.191224728010091	0.81553999333817	0.659813493396092	-0.417967384539521
miR-125a-1-3p	-4.0190097571392	-0.217958760690048	2.43024816549876	0.612045465176635	2.37430447067877	2.38395330170395	2.6744935076544	-4.0190097571392	-4.0190097571392	-4.0190097571392	-1.77158605030643	-0.0946273787026302	-0.104552163720381	0.0946273787026293	1.06931914464346	1.23376656087142
miR-124-3p	0	3.56190821365337	-2.55351295663786e-15	-2.55351295663786e-15	0	0	-2.55351295663786e-15	0	0	4.48980446350373	-2.55351295663786e-15	0.628072673069047	1.05865657064248	2.78927527471911	1.55698232624768	1.00249196218373
miR-122-5p	4.42526778510229	-0.712878816721839	0.0256723730620916	-0.200877877007303	2.2720154973787	0.901347656470827	1.9822782360017	0.435507382616573	2.6448858961567	-0.920054050292704	-3.73283641526988	-2.68009056205863	-0.0256723730620916	-0.310099232214247	-0.686742717718882	4.73105248712995
miR-122-3p	0	0	1.72848363914509	-2.55351295663786e-15	5.4479571897	0	-2.55351295663786e-15	0	0	-2.55351295663786e-15	-2.55351295663786e-15	0	0	2.74608352635852	0	4.42428620849245
miR-10c-5p	1.86234506962849	-0.79675299128909	-0.0116565372456092	0.657852477273828	0.0116565372456101	2.28224052491709	2.04155967332345	2.63277857108544	1.06771827125315	0.600718911915818	-0.397257627090787	-0.410592781119876	-1.04032895403136	-0.10230374831509	-0.651666077052568	-0.691760069622786
miR-10b-5p	-0.516014391866113	-0.41318509506425	0.519027501401743	1.52302688600226	0.101288969130611	1.86684172052187	0.194733096671506	1.23988333427231	0.723018117485077	-0.101288969130612	-0.135178559744686	0.188295037762746	-0.330440983895084	-0.443853372064675	-2.34625820185984	-0.772258812381466
miR-10545-5p	0	5.64303379250857	-2.55351295663786e-15	-2.55351295663786e-15	0	0	-2.55351295663786e-15	0	0	-2.55351295663786e-15	-2.55351295663786e-15	0	1.39203513453708	-2.55351295663786e-15	0	0
miR-103a-5p	0	3.06527821892367	-2.55351295663786e-15	-2.55351295663786e-15	0	0	-2.55351295663786e-15	0	0	-2.55351295663786e-15	-2.55351295663786e-15	0	0	-2.55351295663786e-15	0	0
miR-103-3p	-0.914653300633454	1.20446838472546	-0.653393690987677	0.446064144633327	0.615211659918835	-0.254605606480814	0.922715878218954	-0.406051975597872	-0.447537349589529	-0.794232995857316	0.376200874065121	0.0716313133806725	0.21119796618572	-0.250747235987154	1.38158344863618	-0.0716313133806725
