MirID;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
miR-30e-3p;4291.49235479899;0.356047951822514;0.385560689554451;0.923455013616557;0.355770133802306;0.998650148790064
miR-30c-2-5p;5442.67567893205;-0.146902920901421;0.300292826029677;-0.489198902430335;0.624700886509158;0.998650148790064
miR-30c-1-5p_gac-miR-30c-2-5p;62.3281740871706;0.452688717358683;0.409031397177078;1.10673342066869;0.268409201369608;0.998650148790064
miR-30c-1-5p;1330.02808288351;-0.628475425820329;0.312068491840782;-2.0139022113805;0.0440198013363612;0.998650148790064
miR-30bb-5p;368.111920825883;0.0191736065969021;0.269991750358008;0.0710155275910394;0.943385397461632;0.998650148790064
miR-30bb-3p;34.4674725693208;0.924390927359253;0.57496233301264;1.60774171503671;0.107891758339825;0.998650148790064
miR-30a-5p;15988.0103872119;0.101064574746157;0.124570411204124;0.811304817646864;0.417190644100658;0.998650148790064
miR-29b-1a/2a-3p;35.4872325375886;0.894381920705918;0.55363046057203;1.6154853903483;0.106205621636125;0.998650148790064
miR-29a-3p;88.2181974935073;-0.651145437771849;0.866593768038391;-0.751384860804818;0.452421071166831;0.998650148790064
miR-27e-3p;738.905504132828;-0.31595986082224;0.246980335491562;-1.27929156867242;0.200794400543554;0.998650148790064
miR-27c-1-5p;205.240628391984;0.044921244710709;1.0342675572873;0.0434329051454821;0.965356447928252;0.998650148790064
miR-27c-1-3p;1912.66434769831;-0.116966386903489;0.256377339927674;-0.456227476798402;0.648226408871471;0.998650148790064
miR-27b-5p;78.3036945808964;-0.543723900273116;0.423705343147837;-1.28325948460698;0.199401181979659;0.998650148790064
miR-27b-3p;2013.7910517703;-0.0213356636558099;0.183875663917837;-0.116033101940796;0.907626307419348;0.998650148790064
miR-27a-5p;44.9477513684204;-0.829452429235909;0.531167430408763;-1.56156492614315;0.118390517504772;0.998650148790064
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p;27.8023456161834;-0.207375731743207;0.569904064937856;-0.363878316547576;0.715948877190728;0.998650148790064
miR-27a-3p;105.946117013711;-0.216733163986996;0.461317214951999;-0.469813735456517;0.638488100213821;0.998650148790064
miR-26b-3p;77.4233826549996;-0.205084494466016;0.525248100991285;-0.390452614829005;0.696201888012246;0.998650148790064
miR-26-5p;31751.0925311375;-0.089576711633395;0.147018766667452;-0.60928760092249;0.542333824144487;0.998650148790064
miR-24-6-5p;6.76129643315948;-1.31929146005281;1.23272580501829;-1.07022296011175;0.284518961906279;0.998650148790064
miR-24-3p;906.58952733248;-0.103903780805233;0.228117017987048;-0.455484565430944;0.648760669089874;0.998650148790064
miR-24-2-5p;183.693611795054;0.0781725029887363;0.3876595077627;0.201652484779474;0.840188411050993;0.998650148790064
miR-23b-2-5p;120.360185304609;0.157224221381082;0.413291842113934;0.380419368010995;0.703634139835531;0.998650148790064
miR-23b-2-3p;1108.71229881096;-0.133719278314597;0.213403639318543;-0.626602614377148;0.530919754173867;0.998650148790064
miR-23a-3p_gac-miR-23b-2-3p;41.9265974219515;-0.461994496000989;0.653275057601196;-0.707197512939522;0.479443743908449;0.998650148790064
miR-23a-3p;14516.3366132708;-0.0536017481063248;0.227195559847062;-0.235927797807347;0.813488697503055;0.998650148790064
miR-23a-3-5p;39.2200328260858;-0.428389497818524;0.642885755349077;-0.666354004975449;0.505184854218286;0.998650148790064
miR-23a-2-5p;44.5225428751725;0.274755397137462;0.905152659254191;0.303545920490195;0.76147385765638;0.998650148790064
miR-23a-1-5p;22.5180242042921;-0.621315294395673;1.00466197603666;-0.618432178399673;0.536290491802101;0.998650148790064
miR-22b-5p;917.738882190282;-0.30839868400533;0.279857613220572;-1.10198425712386;0.270468515823264;0.998650148790064
miR-22b-3p;32.6122974869724;-0.127207642141591;0.648697597040354;-0.196096983743995;0.844534257052634;0.998650148790064
miR-22a-5p;759.280644632862;-0.0848223037787796;0.251410392359711;-0.337385829530143;0.735826065494233;0.998650148790064
miR-22a-3p;55983.2205620447;0.318211327096096;0.220522131649403;1.44299043690546;0.149023165163908;0.998650148790064
miR-223-3p;16539.2563239651;-0.355267101554741;0.308576907575344;-1.15130812719029;0.249605494816583;0.998650148790064
miR-222c-5p;26.1848371737409;1.32050375198339;0.86329759486704;1.52960434482244;0.126114693350837;0.998650148790064
miR-222a-5p;48.6160315080727;-0.346253489177962;0.672460162157224;-0.514905579041582;0.606619002106384;0.998650148790064
miR-222-3p;1414.94749891153;0.142799405099616;0.244609422380128;0.583785382059823;0.55936471427796;0.998650148790064
miR-221a-5p;15.7339833019101;-0.103440689898993;0.842037386397678;-0.122845721068898;0.902229268250458;0.998650148790064
miR-221-3p;1173.6839756952;0.198423494283826;0.254608179138659;0.779328829714325;0.435786036150534;0.998650148790064
miR-21a-3p;28.5307333707937;1.31951351305843;1.03167360187559;1.27900288488486;0.20089603999527;0.998650148790064
miR-218a-2-5p_gac-miR-218b-5p;6.47523265752707;0.592168988309279;1.03468914415987;0.572315841575878;0.56710801936755;0.998650148790064
miR-218a-2-5p;157.716870335235;-0.090420462917811;0.352175652673501;-0.256748194349593;0.79737316455058;0.998650148790064
miR-2188-5p;10236.3504578672;-0.144155961367785;0.399944375978911;-0.360440026228514;0.718518098689472;0.998650148790064
miR-2188-3p;10121.1376323092;0.27277868277064;0.250994250281495;1.08679255586418;0.277128498377876;0.998650148790064
miR-217a-5p;36.9215829476458;-0.254373567587497;0.949244062056747;-0.26797488417925;0.78871865143352;0.998650148790064
miR-216b-5p;8.08342424904685;-1.80947427569545;1.52375048424024;-1.18751350330016;0.235025133482297;0.998650148790064
miR-214a-3p;6217.84958291723;-0.490310848384132;0.377298411072144;-1.29953064734847;0.193761882857878;0.998650148790064
miR-212b-5p;1.90317601732634;0.207110100228331;2.1749186663434;0.0952265955657719;0.924134845765868;0.998650148790064
miR-212a-5p;52.0810906300412;-0.002365972274948;1.05252926361856;-0.00224789215533435;0.998206443065389;0.998650148790064
miR-210-5p;1378.18533142989;-0.0172169850580382;0.261863953190233;-0.0657478238157155;0.947578596855833;0.998650148790064
miR-210-3p;129.646263835844;-0.327599473496566;0.625934445305125;-0.52337665062812;0.600712169611623;0.998650148790064
miR-21-5p;65527.2407843167;0.257478731717546;0.216652522307441;1.1884409605542;0.234659726988168;0.998650148790064
miR-20a-5p;87.6877302977318;0.451051043131038;0.460015609191069;0.980512474183659;0.326833215194559;0.998650148790064
miR-206-1-3p;16608.4690444974;-0.32339175140807;0.416000565499882;-0.777382961053119;0.436932862148804;0.998650148790064
miR-205-1-5p;8042.22616837426;-0.814071353196921;0.564515471581077;-1.44207093371045;0.14928236382921;0.998650148790064
miR-204-2b-3p;34.4506284318209;0.319399747291236;0.900961109327671;0.354510027108255;0.722956690812257;0.998650148790064
miR-204-1/2b-5p;6715.50651118707;0.0325563500602135;0.474188440806331;0.0686569879368069;0.945262656026018;0.998650148790064
miR-200b-5p;23.6852379243638;-0.486629499856744;0.798276084201028;-0.609600499736627;0.542126480511358;0.998650148790064
miR-200b-3p;5665.12000590751;-0.447893454909416;0.48687564919318;-0.919933982427828;0.357607259250908;0.998650148790064
miR-200a-3p;1175.78386822386;-0.114569404029148;0.477967378358763;-0.239701304349587;0.810561823694967;0.998650148790064
miR-19b-3p;94.1607338074018;0.272115225081151;0.665156413824811;0.409099603379636;0.682466567324491;0.998650148790064
miR-199-5p;1524.90937565315;-0.166717402409659;0.340496376393395;-0.489630474707435;0.624395407742926;0.998650148790064
miR-199-3p;8913.08052055331;-0.166004689636525;0.241322402353758;-0.687895893698159;0.491518342627816;0.998650148790064
miR-196d-5p;36.8874138017169;-0.175982610470025;1.10233971545823;-0.159644624975587;0.873161024127359;0.998650148790064
miR-196d-3p;27.5638034213486;-0.00535299248677837;1.02767565652061;-0.00520883457033703;0.995843970110098;0.998650148790064
miR-196a-5p;162.19843498416;-0.309543091702106;0.927546973082931;-0.333722281118834;0.738589134658939;0.998650148790064
miR-194a-5p;122.288624188428;-0.722882071437188;0.669755631887437;-1.07932212439937;0.280444153427488;0.998650148790064
miR-194a-3p;1.02556008479396;3.10459794409575;2.93225549747495;1.0587747032171;0.289702396965446;0.998650148790064
miR-193a-2-5p;223.543609566923;-0.0800873224351011;0.538770777369855;-0.148648230006214;0.881831213711111;0.998650148790064
miR-191-5p;7676.97114278835;0.633518532550731;1.27665993700967;0.49623123134468;0.619731278569145;0.998650148790064
miR-18c-5p;35.6061589965208;0.544625453174935;0.926426721407657;0.587877530504955;0.556614499345614;0.998650148790064
miR-18a/b-5p;19.466384843688;0.529614822686812;0.787598247937482;0.672442865475816;0.501301801542078;0.998650148790064
miR-18a-3p;35.2472757993747;0.878364952051655;0.917810076913653;0.957022562887257;0.338555866783427;0.998650148790064
miR-184-3p;633.428948596082;0.037737974974253;0.387768064647744;0.0973209978200111;0.922471481301783;0.998650148790064
miR-182b-5p;40.0472363355627;1.20352731113511;0.575677333542327;2.09062827561653;0.036561399032328;0.998650148790064
miR-182a-5p;67.4005953752587;0.263205233233149;0.46665317584724;0.564027519485498;0.572735403627789;0.998650148790064
miR-181b-2/3-5p_gac-miR-181c-5p;945.904892490158;0.337447961312859;0.224160780665198;1.50538359257797;0.132225484899782;0.998650148790064
miR-181b-1-5p;216.844937480509;0.415946460969655;0.337750222059658;1.2315209104324;0.218128100858699;0.998650148790064
miR-181a-5p;4356.16443098148;0.0971843360884864;0.194033853622456;0.500862783860306;0.616467695983078;0.998650148790064
miR-181a-3-3p;187.291015316261;-0.0227101710233211;0.861904485228201;-0.026348825667508;0.978979111161947;0.998650148790064
miR-181a-2-3p_gac-miR-181a-3-3p;1404.03903931577;0.785360794693445;0.840646019144576;0.934234834648491;0.35018277047193;0.998650148790064
miR-181a-2-3p;864.808082342389;0.082315906576791;0.968440329828867;0.0849984289598276;0.932262639699392;0.998650148790064
miR-181a-1-3p;141.72701686564;-0.0569237745250476;0.590793065675611;-0.0963514601511979;0.923241441874072;0.998650148790064
miR-17a-5p;66.0368180756987;0.802082368060006;0.60188329905736;1.33262107341438;0.182656186011606;0.998650148790064
miR-16c-5p;34744.6802293219;0.0337479526534246;0.179557860935974;0.187950293445846;0.850915616737909;0.998650148790064
miR-16a-5p_gac-miR-16c-5p;3020.18958184192;0.01783370004654;0.257124081867126;0.0693583421554263;0.944704387172779;0.998650148790064
miR-16a-5p;937.347883058254;-0.107089658623326;0.868028965184364;-0.123371065849837;0.901813268121441;0.998650148790064
miR-15c-5p;32503.5230474163;0.0693231496685565;0.21337218791442;0.324893091016908;0.745261986057799;0.998650148790064
miR-15c-3p;4.24273763898226;1.15403178121525;1.05472463425032;1.09415457242592;0.27388719131799;0.998650148790064
miR-15b-1-5p;196.659476752208;0.163302386711863;0.48184430125068;0.338911109435129;0.734676695104492;0.998650148790064
miR-15a-2-5p;8905.52991671998;0.018251056545585;0.273851729112955;0.0666457597500035;0.946863715688476;0.998650148790064
miR-155-5p;941.25193773673;-0.000821153043540554;0.48537573484761;-0.00169178841171029;0.998650148790064;0.998650148790064
miR-152a-5p;230.638991713885;0.0658933974713287;0.366977144934152;0.179557224151254;0.85750018896048;0.998650148790064
miR-152a-3p;218.8158823971;0.106439279376999;0.313503827037977;0.339515087846457;0.734221732910569;0.998650148790064
miR-150-5p;9665.10981528388;-0.966952213466045;0.449292060209201;-2.15216848705452;0.0313840866408934;0.998650148790064
miR-148a-3p;394.082809568276;-0.167268512139094;0.312190619578838;-0.535789679922954;0.592103915409688;0.998650148790064
miR-146a-5p;14011.2736529047;0.475266263522629;0.369473815967159;1.28633273315604;0.198326963346758;0.998650148790064
miR-146a-3p;432.171483496112;0.209582726165972;0.83748104253192;0.250253695931253;0.802391162601816;0.998650148790064
miR-145-5p;565.970676574637;-0.545355262916221;0.357284158645317;-1.52639082847669;0.126912560385761;0.998650148790064
miR-145-3p;395.009044881079;-0.396630420544422;0.346813453669634;-1.14364196759865;0.252772149467623;0.998650148790064
miR-144-5p;1694.06495291487;0.291630620366238;0.286385740308505;1.01831404053876;0.308528737995275;0.998650148790064
miR-144-3p;206.547903953805;-0.466782714165498;0.507788962535306;-0.919245490951456;0.357967181826489;0.998650148790064
miR-143-5p;5.33986781839578;-0.0651301893428858;1.39008429640896;-0.0468534099055273;0.962630060792176;0.998650148790064
miR-143-3p;8916.36526399021;-0.0279343543916614;0.345741308725276;-0.0807955361037226;0.935604558138297;0.998650148790064
miR-142-5p;540.331842385829;0.290033943142432;0.455670890880907;0.636498729558379;0.52445140876563;0.998650148790064
miR-142-3p;153.117478869924;-0.386332989991711;0.54493518146198;-0.708952189424139;0.478354146708487;0.998650148790064
miR-140-5p;36.154434712155;-0.245098813109119;0.711893777448714;-0.344291270514407;0.730627248586227;0.998650148790064
miR-140-3p;1497.53185779715;-0.186020151424064;0.304286116521021;-0.611333022849938;0.540979133272878;0.998650148790064
miR-139-5p;419.568190944471;0.299354540019735;0.327596107081393;0.913791505908703;0.36082641055197;0.998650148790064
miR-1388-3p;686.106579196343;0.303098013067481;0.378765748083305;0.800225507721512;0.4235801535887;0.998650148790064
miR-135a-1-5p;9.82024224165164;-1.25616539827682;1.21140515792541;-1.03694902573147;0.29975961402292;0.998650148790064
miR-133b-3p;48.6841729110436;-0.349172293708525;0.894046046707069;-0.390552919499604;0.696127731736443;0.998650148790064
miR-133a-5p;77.0213043310167;-0.841871455399463;0.898460912655129;-0.937015115005468;0.348750782984155;0.998650148790064
miR-133a-3p_gac-miR-133b-3p;44.4207208488056;-1.03466314189509;1.3020574333024;-0.794637099279779;0.426824631227536;0.998650148790064
miR-133a-3p;8261.68481891744;-0.852403004709362;0.550193439670451;-1.54927875043353;0.121314725669247;0.998650148790064
miR-130c-3p;16.2783120395993;0.405943339055824;1.044623107163;0.3886026800214;0.697570083940947;0.998650148790064
miR-130c-2-5p;43.1389201813213;1.26026278341068;0.580635051574323;2.17049036222259;0.029969717963901;0.998650148790064
miR-130b-5p;2090.9026554481;0.201503347722132;0.334448427435524;0.602494528879131;0.546845003940524;0.998650148790064
miR-130b-3p;20.0205436743116;0.472998580436338;1.03695122191201;0.456143520004913;0.648286776822132;0.998650148790064
miR-1306-5p;73.8042438516034;0.0214180002315971;1.06978297516711;0.0200208834210055;0.984026713342658;0.998650148790064
miR-129-1b/2-3p;13.6159792502557;0.275585312322696;1.24200496616307;0.221887447981841;0.824401502048134;0.998650148790064
miR-129-1a/2-5p;31.0604529986301;0.364943516371933;0.868762401060605;0.420072871393147;0.674432220111546;0.998650148790064
miR-128-2-3p;11566.1590125991;0.173912393282195;0.104272855582833;1.66785873763706;0.095343772427547;0.998650148790064
miR-126b-5p;744.128847469854;-0.28659373464987;0.329126828245423;-0.870769897968219;0.383879804461581;0.998650148790064
miR-126b-3p;12930.4815139133;-0.154714099159797;0.229110886896755;-0.675280434096161;0.499497612388287;0.998650148790064
miR-125b-2/3-5p;24752.5951722476;-0.154403188541257;0.237091941620891;-0.651237606329729;0.51489311800265;0.998650148790064
miR-125b-2-3p;189.326829763809;-0.370409129814858;0.446809202409855;-0.82900962607096;0.407098960258345;0.998650148790064
miR-125a-5p;18584.423427907;0.0247998297568092;0.203084805702406;0.122115633767058;0.902807440587881;0.998650148790064
miR-125a-1-3p_gac-miR-125a-2-3p;5.77024106856246;-0.230560044902487;2.0398112545098;-0.11303008765774;0.910006701558549;0.998650148790064
miR-122-5p;11717.092048581;1.15154457916428;0.704102005393959;1.6354797605213;0.101948514123424;0.998650148790064
miR-122-3p;36.0804962032244;1.39330411855696;1.27650236038538;1.09150140398982;0.275052314434089;0.998650148790064
miR-10c-5p;2183.74370826212;-0.11927072142394;0.40193950397796;-0.296737992268807;0.76666654907803;0.998650148790064
miR-10b-5p;12128.5166412598;0.243984119846291;0.354808303507;0.687650535330487;0.491672876377297;0.998650148790064
miR-10545-5p;3.072297954059;-1.55810071031957;1.26162606779171;-1.23499406844597;0.216832711695673;0.998650148790064
miR-103-3p;806.699341139586;0.118772175635138;0.198178374941448;0.599319555780136;0.548959809558311;0.998650148790064
miR-101b-5p;342.229518902448;-0.00270786961758003;0.366154571555494;-0.00739542758151697;0.994099356298899;0.998650148790064
miR-101b-3p;38.5054316038644;0.386891375017853;0.732637643266736;0.528080120607446;0.597443727861195;0.998650148790064
miR-101a-3p;3410.38089439066;0.0737389221919546;0.286577937402135;0.257308440630172;0.79694067709092;0.998650148790064
miR-100-2-5p;42718.4927548172;0.0911089823055718;0.221821921669629;0.410730290405045;0.681270313528131;0.998650148790064
miR-1-3p;19298.7901654582;0.0200410573678556;0.449352014431764;0.0445999054732154;0.964426218007811;0.998650148790064
let-7j-5p;2883.77674225371;0.400770038055489;0.216095447959679;1.85459731724783;0.0636537515215474;0.998650148790064
let-7j-3p;24.3303691512646;0.231601969851606;0.620469735566246;0.373268761674965;0.708948423625867;0.998650148790064
let-7i-5p;1388.51260232888;0.114920423489215;0.333619946108292;0.344465086184961;0.730496548424967;0.998650148790064
let-7h-1-5p;12957.3532024598;0.145257155604377;0.275978214040253;0.526335588153311;0.598655060466259;0.998650148790064
let-7h-1-3p;306.018347190277;0.0410979168185366;0.325547218312635;0.126242567918577;0.899539916562843;0.998650148790064
let-7g-5p;37159.5084373303;0.217560874068328;0.200813268338469;1.08339890022422;0.278631403620424;0.998650148790064
let-7f-5p;9708.2980532351;0.4338979555775;0.28000501775411;1.54960778580951;0.121235683088514;0.998650148790064
let-7e-5p;107057.20741629;0.459973413464355;0.276815297071157;1.66166183130449;0.0965805982391231;0.998650148790064
let-7d-5p;24744.1651357734;0.0448415818544931;0.209230164271248;0.214317003528995;0.830299859184356;0.998650148790064
let-7c-2/d-3p;42.8918573106222;0.0613794045204063;0.583703900434959;0.105155035754718;0.916252789111041;0.998650148790064
let-7c-2-5p;13886.4229027963;-0.247324410118057;0.290258940065488;-0.852081972263301;0.394168597043816;0.998650148790064
let-7b-5p;75606.476954435;-0.120847933050858;0.272104007522551;-0.444124047091967;0.656952901526699;0.998650148790064
let-7b-1-3p;1119.31068954702;0.198189542148748;1.11902910820606;0.177108477961283;0.859423182749836;0.998650148790064
let-7a-5p_gac-let-7c-2-5p;1715.87767140167;0.105702252561412;0.275594569904216;0.383542580676204;0.701317504746287;0.998650148790064
let-7a-5p;388403.69148634;-0.0624681280363513;0.198339385236919;-0.314955740947428;0.752795258467917;0.998650148790064
let-7a-5-3p;185.476324403879;0.0845901970093866;0.35239899402729;0.240040971861673;0.810298494011908;0.998650148790064
let-7a-3/7-3p;144.751598423218;-0.256621698170679;0.308509490117851;-0.831811358777486;0.405515431413975;0.998650148790064
REV_miR-181b-2/3-5p;5.16186500549331;-0.478307224350179;1.24827576195654;-0.383174326480941;0.701590512511362;0.998650148790064
REV_miR-190a-5p;7.99336321844834;-0.863934409308626;1.25272627387658;-0.689643402014046;0.490418466326181;0.998650148790064
REV_miR-19a-1-3p;11.4343472466358;-1.0777577951849;1.20857488952052;-0.891759215361884;0.372522006531984;0.998650148790064
REV_miR-2184-5p;12.8128329840429;-0.632235673398978;1.09633769700939;-0.576679681017631;0.564155861000519;0.998650148790064
miR-9-7-3p;7.25773535374881;0.386309305836682;2.90129206774979;0.133150781381448;0.894074134915647;0.998650148790064
miR-26a-1b-3p;34.7880029484861;-0.367687424900181;0.844889659236693;-0.435189874654596;0.6634246115037;0.998650148790064
miR-223-5p;309.298990520262;0.458518580539311;1.36702808790571;0.335412698975164;0.737313789838358;0.998650148790064
miR-2184-5p;4.72060963245036;-0.380429101113926;2.38337035882317;-0.15961812217123;0.873181902589578;0.998650148790064
miR-214a-5p;2.39086958877318;-2.17860059283658;2.88033303162798;-0.756371075467346;0.449426744934831;0.998650148790064
miR-200a-5p;0.96704563321985;3.61038922652529;2.93340798326853;1.23078318703641;0.21840396539305;0.998650148790064
miR-19a-1-3p;10.8542893172576;0.54198726260284;1.96702690092187;0.275536273728046;0.782904261489504;0.998650148790064
miR-181b-3-3p;1.08380685180903;2.63436682270502;2.93039666216636;0.898979601197576;0.368663526162696;0.998650148790064
miR-150-3p;56.4907363779167;-0.056799888768834;1.02612367560524;-0.0553538429325604;0.955856567425471;0.998650148790064
miR-135c-5p;2.79443798974626;-0.700328360347134;1.73507140033757;-0.403630859347274;0.686484189529214;0.998650148790064
miR-10545-3p;21.0735228903882;-0.361145394907514;1.48797083244404;-0.242709996078567;0.808230063217475;0.998650148790064
let-7e-1-3p;40.4703200606411;0.0677788552562438;0.723681009924823;0.0936584687544652;0.925380462334387;0.998650148790064
REV_let-7f-5p_REV_gac-let-7g-5p;0.245919803815609;-1.63515695317219;2.94548137005894;-0.555140823429982;0.578798341608303;0.998650148790064
REV_miR-1306-5p;21.5967973351774;0.0137739646789374;1.63424255801015;0.0084283478064043;0.993275231030242;0.998650148790064
REV_miR-191-5p;7313.94897800516;0.178678759990048;1.92016964574206;0.0930536322070629;0.92586095367571;0.998650148790064
REV_miR-19b-3p;0.81016870524167;-3.024816520079;2.93754188239807;-1.02971009135355;0.303146116994793;0.998650148790064
REV_miR-210-3p;0.119388349780228;1.37837501599681;2.9478219170575;0.467591006098731;0.640077097868724;0.998650148790064
miR-7132b-3p;135.84489026706;-0.0497801623270418;2.08543696124691;-0.0238703750111332;0.980956004863458;0.998650148790064
miR-17a-1-3p;1.17918235119246;-0.545465808491247;2.68132556757038;-0.203431397920659;0.83879786086668;0.998650148790064
miR-135a-2-5p;0.264670314255721;2.08721643485124;2.94322730521544;0.709159102714448;0.478225749518014;0.998650148790064
miR-132-3p;75.9152748808004;-0.467004173002235;1.46190183653667;-0.319449747808371;0.749385492013693;0.998650148790064
miR-125a-1-3p;24.3909977793881;0.45030381417925;1.30970314855933;0.343821280932693;0.730980694971896;0.998650148790064
REV_let-7a-5p_gac-let-7g-5p;76.2396182278815;-0.271315915998837;1.4151608076503;-0.191720908699644;0.847960827028409;0.998650148790064
REV_miR-29a-3p;17.8441957422557;-0.319939542610004;1.85834392823654;-0.172163794736106;0.863308760450338;0.998650148790064
REV_miR-29b-2a-5p;3.73918374577833;-2.50886582869912;2.09665178008945;-1.19660587061915;0.231460211196794;0.998650148790064
REV_miR-727b-3p;0.736878536715105;0.173336771787506;2.92905473070706;0.0591783997650544;0.952810013975279;0.998650148790064
miR-301c-5p;2.86319130200694;4.52887701386813;2.37974696173627;1.90309183568149;0.0570285630873899;0.998650148790064
