Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-221a-5p	3.39781129953468	3.21362554897178	0	0	0	0	4.27081444346192	0	2.68319192658646	0	-2.58126853225349e-15	-2.58126853225349e-15	0.622920214219568	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	5.12990741241435	4.72514928109987
miR-221-3p	0.342756712647127	0	-1.30417904748389	-0.384753883525068	0.538353470351245	1.32887453793528	-1.09620852770575	-1.88595704257137	-0.286131655277291	-0.343485453540813	-0.65894510544671	0.0752239328364794	0.431072842173137	-0.0228725035701451	0.605327417064096	-0.0601705587127181	0.482123674412303	1.07296291818848	1.04866489933328
miR-21a-3p	-1.20978342270058	0.738728919397599	0	-1.19914825515171	-1.17423296266831	-3.78930708380429	-3.7893070838043	-3.78930708380429	0.161224410251171	0.5732165230171	0.783844851313297	1.71745099696559	-1.53231932629167	-1.23189050093689	0.324801954737288	0.245113919042105	1.35636854101087	1.11026942848923	-0.236983144343528
miR-218a-2-5p_gac-miR-218b-5p	1.16630138753634	0	0	0	3.49224974907918	0	-2.58126853225349e-15	0	2.68319192658646	3.18326056156799	2.17260208077556	3.48741759926257	1.88750417536561	3.1829406236797	-2.58126853225349e-15	3.53153741882076	-2.58126853225349e-15	-2.58126853225349e-15	0
miR-218a-2-5p	-0.293616208270896	0.964130441213749	0	1.72405454280733	-0.549240488401493	0.447419153365661	0.857925325711302	-0.603030944839619	-0.635243352016104	-1.11734784181043	0.717714594366579	0.810769044679086	1.56617082985746	-0.10247661552125	-3.19373820823758	-0.58025941333457	0.49201589441096	-0.638770297978805	0.957113671926562
miR-2188-5p	1.9037723505271	2.28680942153671	1.47702848163339	0	1.47039126265643	-1.32719643872722	-1.40338033339177	-1.4366164983648	3.69174414024327	0.319997835138551	-0.807325445530589	-0.263612460752897	-1.15673756770225	0.952329014211973	2.32371944275649	0.276918701605531	-1.1675806033393	-1.16407885023056	-2.25975887322482
miR-2188-3p	0.0407657138790984	0.350760233206062	0.317099773868883	-0.356432347215863	1.14000046941335	-1.21826998218932	1.16575032359497	1.30428275282954	1.3517188369842	-0.0144716639775826	-1.88916927562659	-0.948157967704967	-1.9506168074306	0	1.29397338963408	0.830741791597518	-0.650312471655901	-1.77779046452134	-2.71373960024076
miR-217a-5p	1.27195552224826	0.167043617142042	-3.42220678884477	3.30335635584889	-2.23213770510353	-3.42220678884477	-3.42220678884477	-3.42220678884477	0.962079956730498	0.969850744173195	-3.42220678884477	1.85790746305631	0	1.48195319838587	2.09731886970153	0.968685529997683	-3.42220678884477	-3.42220678884477	-3.42220678884477
miR-216b-5p	3.15070911854073	0	0	0	3.78830639037153	0	-2.58126853225349e-15	0	1.48932944301685	0	-2.58126853225349e-15	1.48683236316713	0	2.36029493146102	1.60388759794384	0	-2.58126853225349e-15	4.08160778697894	0
miR-214a-3p	0.461890160851851	0.661456947591001	0.795889523651901	0.675211309995445	-0.274023006775538	0.0305293958931028	-0.52800937971687	1.49460536044444	0.708122363571254	-0.502640654150483	-0.118847407891007	-1.00368265058498	0	0.106550567404815	-2.19794876060151	-1.77092955479033	0.324259097163161	-1.44160345756834	-1.72315453004045
miR-212a-5p	-2.50242827474092	0.883992156032955	-3.00301136523434	1.55754613670372	4.1465329035146	-3.00301136523434	-3.00301136523434	1.71774935256036	-3.00301136523434	-3.00301136523434	0	2.69957214759059	4.00796351477617	3.14117727111263	3.65435755625146	3.92256726146806	-3.00301136523434	-3.00301136523434	-3.00301136523434
miR-210-5p	0.925405915266763	0.436100265065001	0.0145475359174867	-0.562351329955263	0	-1.81428359088511	-0.824865516162108	-0.195031054554804	1.0992292050193	-0.221441600367314	-0.494279179639731	0.214159737515363	0.50422979457713	0.829355268708827	1.22436084947511	0.43410935164715	-2.68205037635029	-0.980895780058262	-0.972190363678315
miR-210-3p	0.463478053238265	-0.0595376989694696	-0.326964002305122	0.989097845539494	1.64366947238805	-6.18826914648449	-6.18826914648449	-6.18826914648449	1.49301880636805	-0.278070178557185	0	1.06940309050946	1.13146455357999	1.43120991514481	2.46566411521943	0.545191673529229	-6.18826914648449	-6.18826914648449	-6.18826914648449
miR-21-5p	-1.23664604566481	-0.455483442999139	0	0.550774053036205	0.820308942961736	-0.20228787146624	0.166863856053398	-0.311639349569884	-0.701771212246109	-0.781448078674511	0.0914955912800259	0.989144417894884	0.707462214440815	0.712899078641406	0.898392549451231	1.02800360776693	-0.118308951048874	-0.304488678959578	-0.048747938570731
miR-20a-5p	-0.969093064368201	-0.472015863781017	-5.00005186698291	-0.225862462309737	0.905763220541684	2.05168467123867	-5.00005186698291	-0.837153691168845	-0.186846972872826	0.713633595516151	-5.00005186698291	0.874925418051051	1.18618245712082	0.497135155478472	2.7215950796631	0.907300604270386	0.233349501646481	0	-0.396999257896425
miR-206-1-3p	0	0.1129598210068	2.91079042497828	-0.215674201303482	0.82908336684182	-1.02611395794954	-1.0435751258074	1.04404561287145	0.516907717884324	0.814006738713172	-2.19397386525387	0.6089761949496	-0.109981808425214	1.27237392306116	-1.61934891455297	0.265372772812889	-2.44521318636304	-4.02789900290451	-3.59576129573054
miR-205-1-5p	-0.459117524718902	1.94872592103957	-2.63300770347148	-0.675124217790431	-3.44238874220379	4.96028897320214	1.55870065485809	-2.07915898871995	-0.899400369336346	0.0849715865024265	0	1.40078895847105	0.340625437808878	-2.10464772375365	-2.33265238017656	-0.215166742494532	0.22852921136853	5.36819313807899	5.42167940222452
miR-204-2b-3p	-0.978777152329489	0	-3.74579490549906	1.47943997933009	1.64694749819586	1.86827300522091	-3.74579490549906	0.472771714687212	-0.179526863461164	-2.10089704310639	-3.74579490549906	2.17283137522293	0.35851452650509	-2.04299557310999	0.368314133042524	1.24391920448236	0.963090623076233	-1.74075402287964	-3.74579490549906
miR-204-1/2b-5p	-1.58936102831264	-0.349130075997744	-1.94441280370749	1.04428194127485	1.44752469850321	0.626636819552617	-2.27018934327713	1.57839104789206	-1.46749290699486	-2.11814626749444	-1.08654801862571	1.60544681488956	-0.467279171585863	0	0.139694714857665	0.518697385221961	3.21715924825902	0.189357670980058	-1.49152021705793
miR-200b-5p	-0.694158502701204	-0.697097261185469	-3.91072281015724	-3.91072281015724	0.427312907929898	1.08563365563172	-2.88493900093959	-3.91072281015724	-3.91072281015725	0	0.551993622759698	0.339275541855028	1.55522339983649	-0.585727968653279	-3.91072281015725	0.163579240202115	0.554196563281701	1.16495684708558	2.14707125375586
miR-200b-3p	-1.29592102915608	0.635175446344666	-2.09064224613001	-0.398377447468258	-2.1357969583296	5.82367859629796	4.10758059921551	-3.17330115421074	-3.52225976823006	0	0.926541104309829	1.14594591252103	2.23533599809817	-1.25679871342237	-0.559870180921017	0.257735216451247	-0.0238603569654909	5.25679992924525	6.47241148608225
miR-200a-3p	-1.59340444250986	0.464127741581203	-2.16644134830965	-1.16099506403381	-2.07625749030701	2.89074995238973	3.88362303167714	-0.954546564167832	-2.55049110213521	-0.185773034879697	2.02819805530679	0	1.14304755810176	-1.5432614359786	0.544399616871047	0.0842450160752239	-1.9589996590017	2.96360246536007	3.53103226243065
miR-19b-3p	0.513124283277399	0	-3.58925040598681	-3.58925040598681	2.37696225893406	-3.58925040598681	-3.58925040598681	-3.58925040598681	2.53359230639986	0.547646886018767	-3.58925040598681	1.71300368046057	1.16132826417178	1.63806730736612	4.08995723333315	1.87586167455557	-3.58925040598681	-3.58925040598681	-3.58925040598681
miR-199-5p	0.619142960982826	0.0814899143807555	0.359141363799036	0.705662754775734	0.190786772594894	-1.57863204323045	-4.06536194754839	0	0.781296583784238	-0.74915055950561	0.0139783503028283	-0.98493969757449	0.880026417388667	0.856829945084497	-1.3629173021773	-0.779176523642951	-0.93446251829856	-2.56028010283012	-3.75730726940835
miR-199-3p	0.50934174137876	0.214688825341074	-0.536558139115934	1.02558846106259	0.697600714100972	0	-1.24007439958499	0.451988939467778	-0.345927967692278	-0.442467327546257	-0.516609986016091	0.160570674817073	1.24815769947996	1.03786545651444	-1.06458084431786	-0.172328868010535	0.786331251605075	-1.58949224677103	-1.59238101365573
miR-196d-5p	0	1.30991073177765	1.27574470388946	-2.93292367867626	-1.09972050854174	-2.93292367867626	1.20269690728069	4.11225933427176	0.633344363361633	1.4591338543417	-1.47130135305606	-0.0050258779453678	0.754110345581039	1.16831676511579	-2.93292367867626	1.79449517729205	-2.93292367867626	-2.93292367867626	-2.93292367867626
miR-196d-3p	0.0365171103428708	1.83121790961509	0.983630960176755	0	0.623150984237278	1.61924100060641	-3.62043535876015	-0.178732854957561	0.330096135295318	-3.62043535876015	-0.973688137752606	1.46914903960468	-0.942387845203851	1.06934009832865	-3.62043535876015	-0.0605279603636566	0.938041157106319	-0.898531232325062	-3.62043535876015
miR-196a-5p	-0.612286262525992	-0.157561263269055	0.264059432984613	0.983359984991547	0.90916249458437	-5.65398767259324	-0.421033822379144	-5.65398767259324	-1.03936036055439	0	-0.552614894335325	-0.564403274228411	0.249504275514546	0.827139504365652	-2.45888397726335	0.13252062007608	0.448045425746869	0.977848685071207	0.518639142028972
miR-194a-5p	3.65199494448053	-0.851023003792203	-0.986651096196701	-5.19531947876242	-0.606187588072465	0.940171218468907	-5.19531947876242	-2.31910643222676	-0.382114584652335	0.344562154152782	0.234306392331426	1.02018416482682	0	-0.464120353628787	1.46204944272337	0.378124370065076	-0.2257939728655	1.3593223434307	0.00921639666242857
miR-193a-2-5p	0.493867464490179	0.320895871201244	1.53259228488248	0.286924028913917	0.263083575667621	0	-2.84634057816274	-0.054303478402792	0.739952244267356	0.517312560273259	0.400671068903944	-1.85243956760829	-0.676016459872673	1.79086364838776	-1.95961931519344	-0.247927415310304	-0.939249401888312	-6.63064963827537	-3.92597858439126
miR-191-5p	1.92128858251085	2.53524448336168	2.28143246644999	0.255818472689816	-0.0844016700215029	-11.4087360273606	-11.4087360273606	-11.4087360273606	1.84288223839651	1.3599452766978	1.56840195928588	0.744212034713964	0	-0.262385775648893	-0.0512158192618717	0.423162485091034	-11.4087360273606	-11.4087360273606	-11.4087360273606
miR-18c-5p	-0.790089022180483	-0.829957873525504	1.18186786387252	-4.24358634299743	0	1.66746081680996	1.18714454768592	-4.24358634299743	-2.03720286637224	-1.20222518012433	1.18603952809642	0.712725307487756	-0.232833619449037	-0.292032476129555	1.45658484503814	0.714501053940338	0.381280004916813	2.36297467865333	-0.850567936114115
miR-18a/b-5p	0.516198991437456	-1.68666118291301	0.968817752416615	2.57262367565221	-0.322224208243506	-2.93729832937949	-2.93729832937949	-2.93729832937949	1.44698841619578	0.311999649733242	1.4058229853447	0.830261607336414	-1.27739353119357	0.680540780189991	2.21947925922446	0	-2.93729832937949	-2.93729832937949	-2.93729832937949
miR-18a-3p	5.50404900093833	4.90538758153329	0	0	0	7.21593329952361	4.44103890080022	5.45897395110542	4.81320489411009	4.27011114534397	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	0	4.72914743871883	5.05714112410344	0
miR-184-3p	-1.11224061189191	0.321334543968137	-1.09382630087626	-2.95071362781441	-3.23509091338343	5.32873422073245	5.94548225093734	1.5665960899316	-3.12081997887828	0.881432038292896	1.94745316454891	-0.476018532611402	0.296136183100879	-3.53522965422357	-3.4508660796473	-1.04642587915428	0	5.41069807331607	5.53833125805127
miR-183-5p	-0.321879428242236	1.02983581106007	2.16570133663848	-2.27179247530432	-1.15096802753223	4.72329605678585	7.19888080392222	1.55775295048831	-0.547204320688484	0	1.52936959232049	-1.0889682160284	-3.04480310956466	-1.05199954694468	-1.59820688874845	-0.0668363676551511	0.938712651932712	4.97581500801555	5.06393420464252
miR-182b-5p	-3.95053149405547	-0.204736588556408	1.35244041678545	0.490042430592959	0.713444779793993	-2.90356396664783	1.68449926755595	0.731149597893114	0	-1.24325660523888	-3.95053149405547	0.0515177885913198	-1.39965480472266	-0.37755539468052	-3.95053149405547	0.0219214230209257	1.4310328761813	1.96639584404155	-3.56469603223061
miR-182a-5p_gac-miR-182b-5p	-1.23578692798706	-1.39611007454107	-2.64674722100754	-2.64674722100754	0.242372599577586	5.16638157331179	8.95461673034663	2.58759470877089	-0.440363744382356	0.784258278086948	0	-1.15991485784041	-1.25719828393276	-0.64419114633225	1.28656954152116	-0.163141713650008	0.949801526109726	6.30915789149178	6.19875691704319
