Gene	B9_Immature	B31_Immature	B27_Immature	B11_Immature	B14_Immature	B17_Immature	B19_Immature	B43_Mature	B54_Mature	B60_Mature	B48_Mature	B49_Mature	B59_Mature
miR-425-5p	11.7894639673788	13.3900402345661	12.0263947288874	12.3669041808381	12.0221703773314	12.0079053964817	11.6888106837825	12.2804114163004	12.4893936922843	11.8963169586828	12.2121133232412	11.5275828998931	11.2893096767305
miR-375a-3p	8.44268861782954	13.1596076605536	10.6076044246975	10.0053028416984	10.3536807837328	8.40722628731651	9.98050326455046	9.18812833076414	12.5499982071881	11.0247558280062	8.32347144877551	9.9187815089632	12.5511088290036
miR-365-2b-5p	4.50748295038393	5.17926911321939	6.43664382101591	6.01292263479206	6.09678235459314	6.10674249733689	5.58345879057499	5.76970686998636	6.35591790681841	3.98604397766617	4.46564197611677	5.72243129213447	5.0955078267548
miR-365-2b-3p	10.9638249601	9.15198430565117	11.1697755239483	11.5540339116446	11.826196717541	11.4594972419833	11.1292033386836	9.96238514810999	9.93953658781803	9.53525013199076	10.2328325539289	8.77901387790117	8.12243678677648
miR-34a-5p	3.72034113428209	3.52877786513165	2.96934780125671	-0.0600205376309976	1.70766090517995	3.27612285579815	2.87946431849447	4.20350375249303	2.26721020994468	-0.0600205376309976	3.66690222459564	-0.0600205376309976	4.48039154942191
miR-338-3p	3.6609754605303	2.83437106472412	4.47983257671483	5.34765218945791	5.8157966062733	5.46886750438225	6.61812002506172	5.06520888262276	5.61890046510787	6.73904283966981	6.2499809940928	5.18484915306926	4.87984581023481
miR-338-1b-5p	-0.0600205376309976	3.00255581304493	2.87596149946157	1.55937871106086	-0.0600205376309976	0.662384278823245	1.65689486046533	-0.0600205376309976	1.52936219269737	3.44410109713973	1.72580954232343	-0.0600205376309976	-0.0600205376309976
miR-338-1a-5p	3.39557881224191	-0.0600205376309976	4.81783217040331	2.98501127289516	2.74994067197417	4.60516612392421	5.11280145834416	4.57554931047436	3.64653589880559	5.51157575668608	3.37195965936409	0.558280004646876	-0.0600205376309976
miR-31a-5p	4.91571932093041	6.4492674988571	6.42844452845435	5.58274225463885	7.32843254692589	4.32007613515139	5.16520181926539	6.42413949885645	8.36021328297889	5.87902063413901	6.67158666944167	6.3311836292679	7.27840724513588
miR-30e-5p	9.58642154042248	8.66439792935196	7.62438175773224	8.57803973833916	8.05048730872861	8.74048170541396	8.65278506488732	9.05561972002108	8.69142316779323	8.4578904541257	10.4923863188307	9.29853322781073	8.75016094006049
miR-30e-3p	10.5895068058209	10.3095715446765	9.83454618035298	10.8455879307469	10.3058378929599	10.8748602626776	10.3059131616036	10.1422817561826	9.92816548222494	10.3026642413806	10.3095885174845	9.80335968489798	10.1187074473714
miR-30c-2-5p	11.7097737532613	11.3866304686563	10.5513740599672	10.8985711417476	11.2679865645852	11.1309296431314	11.0036536809011	12.0358613314088	11.5026295359139	10.9251857869787	11.2560023730119	11.576652441267	11.1665628872379
miR-30c-1-5p_gac-miR-30c-2-5p	5.10580568688026	5.57586266931446	3.72592630043846	4.83506541324054	5.53989206665949	4.5865689844951	4.77023152228361	4.81041804759596	5.15587944207596	4.12928704089449	6.15808330656431	5.52751831621398	2.51261080513524
miR-30c-1-5p	10.0748921115256	9.83417005787267	9.14961077819287	9.57340732530719	9.63615444334928	10.138146469028	9.65401462800076	10.6870739829174	9.81233092457193	9.20005895440942	9.26184411431674	9.80170128962943	10.090717477294
miR-30bb-5p	8.4002076593376	7.50574763656309	7.54507339578702	8.11268352411271	8.56506378507181	8.22834464270561	8.30710855983875	8.9187027009152	8.29973134952745	7.56623941920656	9.07345688422695	8.21735084070985	7.30029847986414
miR-30bb-3p	3.32083145520168	-0.0600205376309976	3.58549778475417	4.57419010755913	2.143993164204	4.32007613515139	3.97907080064002	3.40529796328133	4.59019650057497	5.08919503600918	3.37195965936409	5.14354914782205	5.59788657637432
miR-30a-5p	14.1019528768455	13.4425242136805	13.1692864770371	13.5152257021344	13.6518877871839	13.4190422770849	13.1118540168964	14.0666304667531	13.4827299536524	14.0859952461982	14.2853378990979	13.1922591390666	13.3059023827684
miR-29b-1a/2a-3p	3.53437131134314	-0.0600205376309976	-0.0600205376309976	1.13865853451213	-0.0600205376309976	3.12966567066283	3.43733326448262	4.33846349687141	4.70124740186317	3.98604397766617	4.97675462399921	4.81568532134368	5.44905491081555
miR-29a-3p	6.32430951507375	4.52393330080637	4.47983257671483	5.61235828182331	4.75026612710974	4.67724627424262	5.63213983139249	4.42189678993104	5.9237797361755	4.77739487617953	7.82277002037344	5.30209647450817	6.54737231655993
miR-27e-3p	8.3979367898649	9.31466305273924	10.1066076090561	9.48110895576693	9.74682451042429	9.48830908140371	9.92758363147521	8.9187027009152	8.99916034087977	8.74049536087728	8.21363135393467	8.07358119990751	9.43891733459623
miR-27c-1-5p	7.62228442950958	8.05745656669499	7.84525870185725	7.0889949603792	7.77463027862783	7.37924033953337	7.09604962582743	8.44478645856599	8.80145884504795	9.89740567740211	8.42553724003479	8.93692671797091	9.0951202199979
miR-27c-1-3p	11.5026644956396	11.0060390542064	10.2666527250635	10.3458175184361	10.5113538557779	10.5710239776937	10.2071698194424	10.9330925570413	10.9998487537837	11.7151252395289	12.2063894951351	11.4484494194691	11.6072906695842
miR-27b-5p	4.98996716371435	5.94972309722404	6.19221866310328	5.91531299786989	5.94297221971731	4.2973836675842	5.95486945812795	4.46187113121894	4.70124740186317	6.44246918361378	5.08052715609355	5.62075922258899	4.31819549764344
miR-27b-3p	9.72058477225326	10.450798876888	10.6687032074948	10.7247406124565	10.6258368888876	10.8099576660482	10.4959968453098	10.4317753968122	9.97588564001617	10.7616251911749	10.2043990170759	9.57388768750063	10.1819799274639
miR-27a-5p	4.83744202439529	6.04913834887353	4.05900764894608	3.41289538050567	4.55170444345386	4.20286658201847	4.40972114352641	4.20350375249303	5.37271576206669	5.70696493504818	3.66690222459564	6.29391920801768	6.98597681013825
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	3.72034113428209	3.52877786513165	4.31170796559092	3.82067657723989	4.84015818266096	3.32181446687043	3.64135904975788	-0.0600205376309976	4.03367869871193	3.20627588339407	5.58277807632084	3.02590065938993	2.51261080513524
miR-27a-3p	5.5274771922013	5.79792068461376	5.10183105719732	4.63316799773027	5.44757317013616	4.87410975891185	6.02945544741807	5.11619926674148	7.04458857184867	5.87902063413901	6.56826782008566	6.88243547599288	7.64633911288072
miR-26b-3p	4.83744202439529	4.14687675575755	3.75244320549117	5.1598541341468	6.20225251262249	5.88877779892119	5.88962648830891	5.63632655159085	5.07569888346329	5.87902063413901	6.33637382758614	-0.0600205376309976	1.73677128655873
miR-26-5p	14.9851819674613	14.4334050897128	14.2184701604026	14.5486880594023	14.5638006740614	14.8505405909078	14.6998577827106	14.6811697116019	14.1729413186512	14.4072211441144	15.1079503799467	13.8987514075641	13.635492639395
miR-24-6-5p	3.53437131134314	2.42454176505059	1.77135316562399	-0.0600205376309976	3.08017804143948	3.02305578605806	2.94943316158909	3.23119324246378	2.26721020994468	2.92135440613635	2.49979821626493	6.06974661492778	5.44905491081555
miR-24-4a-5p	-0.0600205376309976	-0.0600205376309976	3.29210626962716	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976
miR-24-3p	10.1079167322747	10.0427402154802	9.62315891854007	8.98346235908122	9.05414985212708	9.1192980795065	8.75095483889764	9.44030020364132	9.91382439384127	8.71232562346147	10.7947037499817	10.11315933599	9.63685410142398
miR-24-2-5p	8.05009939112187	8.6549600397447	7.5144136273705	6.61287072256261	6.94524843569283	7.15462992407824	6.93722773524276	7.95695676961076	7.96338750439387	8.88377965109353	8.0183890701326	7.87024308561276	8.12243678677648
miR-23b-2-5p	4.03287167766332	7.0386506049043	6.23044961465788	5.82333584247124	5.46651560636678	4.71197936052193	5.43282810468941	5.01235006317865	5.07569888346329	6.03272602290307	3.91166171012856	6.48789797474272	5.85615073011004
miR-23b-2-3p	9.73144709190014	9.68450164722042	9.89530168044583	9.8620272806187	9.90706864416259	9.88442650350955	10.2211599763113	9.52646824160815	9.30194574315765	9.01871828382611	9.53732644845396	8.63929521607595	7.61174216368696
miR-23a-3p_gac-miR-23b-2-3p	6.22532399970791	4.46754386768103	5.50415987460313	5.3119974918395	4.32138527953697	4.85869245714816	4.93451065490027	4.20350375249303	4.46987927085328	5.79555618467819	6.15808330656431	4.86733654030321	4.99170286556521
miR-23a-3p	14.2956504035295	14.4525410842224	13.4911614608611	13.2775950746605	13.9019708782197	13.5612893575237	13.5255183033812	14.0426331537373	14.5806781140448	14.2810469071114	14.654194753251	14.1779932315802	13.8060930717552
miR-23a-3-5p	4.43845000927375	6.29578785510183	5.61668835246345	4.23660104300991	5.3692137986102	3.96441926897541	4.98536090288006	4.29486479048412	5.61890046510787	3.20627588339407	3.37195965936409	4.86733654030321	5.44905491081555
miR-23a-2-5p	6.17316213262093	7.37389477419625	5.97860372603886	4.80972322935928	5.10482252097609	5.23811976257595	5.29180665716518	5.84721240487638	6.91233614150225	6.23635567115239	5.89891956975835	6.67344189244412	6.35160721599699
miR-23a-1-5p	5.51076081767904	5.57586266931446	6.48092543538496	5.64137855267562	5.85944603571765	5.79469515124266	5.42670840216396	3.48505674082542	2.75301505327347	5.87902063413901	-0.0600205376309976	4.52541265268602	3.38595366468629
miR-22b-5p	8.63621327392489	9.32263279789866	9.88821941423847	11.1668589014979	10.8529111790655	10.4350296588518	10.2698320173222	9.26498640645633	9.06293678962571	10.5083390211037	9.22834459622201	8.44475706051095	8.59939808361936
miR-22b-3p	5.75743490514179	3.2895273997702	5.18205260324594	6.43783606551573	6.38260782231869	5.94095317459008	6.04551918932854	4.68092069410025	3.64653589880559	-0.0600205376309976	5.58277807632084	4.84174206993063	4.75858162265801
miR-22a-5p	7.44005392857766	8.26607861597885	9.07409689076063	9.31374390228409	9.50830818563416	10.1552055345239	9.44472733151345	9.65164635335684	8.67110296485628	8.64238566121264	7.85239261368886	8.33438336106607	8.25164523575025
miR-22a-3p	14.4328184198687	14.2097478915469	15.4332779585286	14.9215240154704	15.416319478165	15.1052699211105	14.7394718026614	15.6028749604024	14.3610914856019	16.5069166555518	14.2525593090194	15.1678731613277	15.6233859617723
miR-223-3p	13.9559526850407	13.7343335698857	12.3330322751138	12.1741801755812	12.5980579126895	12.7811623989697	12.4992473225493	13.4360816317779	14.18329132993	13.5497105549635	14.0166048418943	13.3523417785311	12.922350676078
miR-222c-5p	3.88505283294277	-0.0600205376309976	3.46240017259393	4.6475432981711	1.07914207742009	4.38608744084651	4.16701131835827	3.23119324246378	2.26721020994468	-0.0600205376309976	1.72580954232343	3.19714906444245	1.73677128655873
miR-222a-5p	5.79933392360776	-0.0600205376309976	3.25549524908348	4.03266454993648	3.08017804143948	4.9776502787458	3.53158929403838	1.75196181255634	2.75301505327347	6.10384429149987	4.30352513298519	6.12383957587985	6.65323025954317
miR-222-3p	10.8329388044868	10.2428911183459	9.99409576555723	9.3586695318088	10.1838084960179	10.0728379602158	10.1864929035547	10.7403581471392	10.5895548280902	8.19020643404931	10.0909325149218	10.1514246461343	9.68340977882519
miR-221a-5p	-0.0600205376309976	4.72973700547895	3.42991162891295	3.541620119886	3.99594804621311	2.13362979060868	4.35920423425447	3.88854801190701	3.64653589880559	-0.0600205376309976	3.00080577700142	-0.0600205376309976	-0.0600205376309976
miR-221-3p	10.1023486382369	9.18295944122102	9.43543887232209	9.09124444983991	9.39422644702369	9.53634019382882	9.08407529574403	10.012032113912	9.61370815006775	8.33024796849585	9.22268492983859	9.0585657442425	8.90819236849159
miR-21a-3p	1.35238337076375	-0.0600205376309976	2.42689042808027	-0.0600205376309976	2.143993164204	0.662384278823245	-0.0600205376309976	3.03315638472383	4.99079853829505	4.25958349145204	4.30352513298519	4.61878543315033	4.99170286556521
miR-218b-5p	2.38132355081725	2.64396037498944	1.28211010397214	-0.0600205376309976	-0.0600205376309976	0.921755411529489	0.757555780559733	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	1.72580954232343	2.60688564979691	-0.0600205376309976
miR-218a-2-5p_gac-miR-218b-5p	-0.0600205376309976	-0.0600205376309976	3.25549524908348	2.79146108941815	1.70766090517995	0.662384278823245	1.47906710681262	1.4677670501886	-0.0600205376309976	-0.0600205376309976	3.00080577700142	3.42105246203832	2.51261080513524
miR-218a-2-5p	6.70839152751511	7.73204723161564	7.9817948570312	7.42358100068822	8.34730077418002	8.49085979292686	8.06954074975531	5.76970686998636	6.9799772804809	6.03272602290307	5.26805074632833	4.67783712477156	6.6868578018507
miR-2188-5p	14.9259807846952	13.8120211620726	13.6156568463962	14.2182298684888	13.7393633175123	13.6731731385666	14.0390335689789	13.5942207849428	13.9218253683369	13.1339816783499	15.221910879497	11.7431559012293	10.7812138056884
miR-2188-3p	12.0075246732022	11.981680939733	12.2504122868828	12.5441119226933	11.9116137166374	12.1568578780395	11.9209498861576	12.8683635347089	13.1229330310575	13.1112387628888	14.0190558320545	12.5459177501119	10.8365690913867
miR-217a-5p	4.20900027494447	2.83437106472412	3.52526148992073	4.63316799773027	3.99594804621311	4.56772898359585	4.98536090288006	5.21307245917532	4.03367869871193	-0.0600205376309976	4.74371529780379	4.64861339226144	-0.0600205376309976
miR-216b-5p	-0.0600205376309976	-0.0600205376309976	2.49128372991948	1.67616414288476	1.07914207742009	4.2973836675842	3.04840799803743	3.63245242591115	-0.0600205376309976	-0.0600205376309976	1.72580954232343	-0.0600205376309976	-0.0600205376309976
miR-214a-3p	12.8460735569609	13.2825513740504	13.2591827712881	13.5276044905792	13.5384867242115	13.7202844045777	13.6687812885762	12.0619023813375	12.2060524366169	12.3624631393517	12.1478664096252	10.8300981171066	11.3794739732031
miR-212b-5p	3.46664346132412	-0.0600205376309976	1.77135316562399	1.43230022644689	-0.0600205376309976	-0.0600205376309976	1.27619732066056	1.75196181255634	3.40543531497669	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	4.62618153148985
miR-212a-5p	-0.0600205376309976	3.00255581304493	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	3.60659291018116	0.191681183908306	0.642912716752333	4.33860736090189	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	3.38595366468629
miR-210-5p	8.80339439774879	8.64863363719026	8.71319801016664	8.73183726226597	8.82931951919532	9.06910737752424	8.39593044144602	10.9803037631803	10.4354444850325	10.0356869515887	10.9939120294366	9.56609389280917	9.45851919613046
miR-210-3p	6.60193033475811	3.2895273997702	4.44773860987614	4.09692809774257	3.57504294830427	5.31920618320409	4.16701131835827	7.18481567276884	6.60475077336708	6.35771319681105	8.05706661079428	6.17597743905096	6.61880015435317
miR-21-5p	14.7870354299131	14.1582800660402	14.1924158145199	14.0353166503524	14.2910145318104	14.3795819416325	14.3181596825824	14.2649697285557	14.9906997775214	15.4681582684588	14.6395351167406	14.4529440687163	15.4914913449341
miR-20b-5p	-0.0600205376309976	0.880581530324498	2.49128372991948	0.542263084141333	-0.0600205376309976	-0.0600205376309976	1.88826630705967	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976	-0.0600205376309976
