Gene	D1_P_M	D2_P_M	D3_P_M	D4_P_M	D5_P_M	D6_P_M	D7_P_M	D8_P_M	D9_P_M	D10_P_M	D25_M_I	D45_M_I	D53_M_I	D56_M_I
a125_gac-miR-737-5p	1182.60435076868	1231.65810651228	3183.64285774384	2415.2469361335	2827.92111226077	2014.91375692399	2702.2376910448	3860.41379141938	1804.62073252658	2813.19483130251	6376.85189955852	2104.24653094991	602.582347344796	1289.61263357868
a97_gac-miR-734-5p	0	0	0	0	0	0	20.1471589267087	34.9451727657771	0	0	0	10.1545409000264	0	0
a127_gac-miR-734-3p	0	0	0	0	0	0	30.220738390063	0	0	0	0	0	34.0301325635491	0
a177_gac-miR-730-5p	79.4847610870866	131.117449525689	82.4777942420684	127.510146531904	93.093055248336	141.036039611668	79.3294382739154	35.9729719647706	64.8477675959243	58.0040171402579	0	62.0555277223835	878.143420786218	102.996322241817
a168_gac-miR-727b-5p	3.22235517920622	14.3806234963659	0.785502802305413	10.2380409624156	0	10.3003849154589	93.1806100360276	40.0841687607444	50.0254207168559	5.37074232780166	0	7.89797625557608	0	24.6697777824711
a124_gac-miR-727b-3p	64.4471035841243	21.9938947591478	61.2692185798223	70.7355557403261	0	83.19541662486	181.324430340378	100.724321501358	87.0812879145269	66.5972048647406	0	14.667670188927	74.7002909931565	97.445622240761
a232_gac-miR-725-3p	4727.19504789552	544.771854803507	1948.04694971743	134.95599450457	987.137680180468	8418.58382513465	298.429791601872	1490.3088385405	333.502804779039	894.765671811757	82.6175629981191	1439.6882431593	42.330164896122	354.628055623023
a223_gac-miR-724-5p	264.23312469491	428.035028774184	261.572433167703	856.272516856579	159.839019388652	975.367217763835	2159.52359745659	3826.4964178526	166.75140238952	306.132312684695	0	75.5949155890854	664.832589839093	131.366566691659
a248_gac-miR-722-3p	1146.08432540434	419.575838482204	414.745479617258	314.587076845134	218.680856196563	263.055983994796	387.832809339142	317.589952488975	287.18297078195	125.675370470559	662.470458855288	20.3090818000528	65.5702554273263	150.485644473074
a217_gac-miR-7147-5p	6.44471035841243	0	4.71301681383248	0	67.6242005105837	10.3003849154589	0	0	18.5279335988355	0	0	0	160.190624018658	12.3348888912356
a156_gac-miR-7133-3p	1095.60076093011	292.687984102505	9850.99064371219	1901.48342601956	3853.701192733	414.392408521922	618.265939563373	888.018507930337	883.782432664453	1369.53929358942	813.935991018506	497.572504101293	585.98228267965	57.9739777888072
a99_gac-miR-7132b-5p	516.650947066063	181.872591277568	1769.7378135941	445.820147363371	1357.75342843328	205.215361007988	469.680642478896	437.842458771208	566.954768124366	365.210478290513	1975.17173760318	733.383509446351	185.090721016377	299.121055612463
a98_gac-miR-7132a-5p_gac-miR-7132b-5p	190.118955573167	120.966421175313	818.493920002241	247.574445091141	457.561148909274	128.358642792641	269.468250644729	139.780691063109	303.858111020902	143.935894385084	64.2581045540926	283.198862878514	39.0101519630928	209.693111151005
a100_gac-miR-7132a-5p	190.118955573167	51.6010607810775	267.070952783841	93.0730996583238	28.9818002188216	95.0804761426972	84.3662280055926	113.057911889279	142.665088711033	97.7475103659902	686.949736780657	100.417126678039	0	83.8772444604019
a202_gac-miR-7-5p	170.784824497929	98.1266073869671	286.708522841476	321.102193821217	1925.09412362597	193.330301490151	521.307737228587	557.067165854447	244.568723504629	612.264625369389	102.506976312481	425.362435478883	312.081215704743	317.623388949316
a105_gac-miR-551a-3p	369.496727215646	2834.67466684247	1176.68319785351	2329.61968444784	102.753655321277	1106.89520976123	1114.38972813357	3093.67558897027	277.919003982533	273.907858717885	3066.02956015242	4131.76986398852	25033.7275182733	865.292455720176
a224_gac-miR-499a-5p	349.08847774734	1217.27748301591	335.409696584412	1088.02453500581	178.281983164266	2384.14293927813	3032.14741846966	6435.05078489796	237.157550065094	533.851787383485	192.774313662278	364.435190078725	1600.24623372006	1379.6573224847
a182_gac-miR-489-3p	51.5576828672994	106.585797678947	58.1272073706006	116.341374572905	209.89849249389	563.351821145481	205.249181565845	107.918915894312	196.396096147656	143.935894385084	0	45.1312928890062	39.0101519630928	135.683777803591
a75_gac-miR-460-5p	423.202646869083	211.479757299498	131.964470787309	131.233070518237	50.0594731052373	130.735654696209	270.727448077648	95.5853255063904	287.18297078195	0	313.640748418785	81.2363272002111	124.500484988594	123.965633356918
a47_gac-miR-458-3p	151.450693422692	152.265425255639	200.30321458788	453.265995336037	469.856458093017	42.7862142642137	270.727448077648	133.613895869148	88.9340812744104	163.27056676517	200.424088013955	161.344372078197	966.123763511491	160.353555586062
a60_gac-miR-456-3p	459.72267223342	510.089174606389	721.877075318675	668.264855546765	832.56807901342	402.507349004085	765.59203921493	512.871800297729	463.198339970888	938.80575889973	856.774727387901	478.391704623466	868.18338198713	788.816144594515
a164_gac-miR-455-5p	849.627648917372	1274.79997700137	565.562017659898	711.078481389594	170.37785583186	759.851471840389	862.550241549715	720.487238494405	659.594436118544	368.432923687194	0	591.219936845981	793.483090993974	651.8988779018
a102_gac-miR-455-3p	1110.63841843308	1851.71675491441	709.309030481788	1352.35213803544	795.682151462193	1391.34430088814	1424.15229663172	853.073335164559	1504.46820822544	457.587246328701	585.972715338511	1157.61766260301	2834.46104157366	2713.05881162726
a155_gac-miR-454b-3p	223.416625758298	241.932842350626	214.442265029378	315.517807841718	705.223805324659	335.951015704197	143.548507352799	249.755205355407	276.066210622649	357.691439031591	0	221.14333515613	258.961008776276	156.653088918692
a1_gac-miR-451-5p	96209.85858556	190880.783019498	90484.4243059675	67583.1698548987	264338.60861402	114887.323997823	62530.4853213391	75524.7407404363	169714.018971973	352953.370150004	192453.023139507	342448.352465523	71880.7700097815	311019.906181393
a134_gac-miR-429a-3p	2213.75800811467	186.948105452756	922.965792708861	87.4887136788244	66.7459641403164	756.682122635632	278.282632675164	505.677205904775	214.924029746492	192.272575335299	390.138491935562	117.341361511416	44.8201745958939	54.2735111214365
a17_gac-miR-425-5p	25923.847416714	16791.4927295801	37231.261823672	30872.347156666	29110.0227288806	34226.5943994674	20819.5703558876	24561.3174583464	42756.9123660327	36314.8113236637	43435.4187688259	35546.5345617035	15578.3306850062	19146.8312814204
a247_gac-miR-375a-3p	25880.8826809912	3865.00404440563	20807.1837302681	2534.38050369616	2888.51942180922	26215.271947144	11609.8003315159	21312.4441903281	7383.38153913595	14659.9782579674	8908.92720996384	9765.28349885871	3914.2952480414	3022.04777835272
a116_gac-miR-365-2b-5p	190.118955573167	317.219635949247	124.894945566561	161.947193405483	118.561909986088	484.910428327756	530.122119259022	435.786860373221	251.979896944163	220.200435439868	338.120026344154	73.3383509446351	177.620691917061	197.974966704331
a136_gac-miR-365-2b-3p	4585.41142001044	7506.68546510298	1571.00560461083	3789.93661808695	7533.51158415308	13140.1218029208	2465.50857365597	3038.17443222462	4594.9275325112	5521.12311298011	729.788473150052	2232.87071568358	1733.04675104123	7516.2645458744
a205_gac-miR-34a-5p	0	23.6857328175438	4.71301681383248	13.0302339521653	0	23.7701190356743	0	0	3.7055867197671	33.2986024323703	0	19.1807994778276	23.2400905312042	31.4539666726507
a174_gac-miR-338-3p	288.937847735491	181.872591277568	189.306175355605	197.314971275646	187.064346866939	268.60234510312	246.802696852181	164.447871838951	92.6396679941775	85.9318772448266	171.35494547758	358.793778467599	1097.26427436614	470.576011200637
a3_gac-miR-338-1b-5p	4.29647357227495	17.7642996131578	0	4.65365498291619	0	35.6551785535114	0	0	5.55838007965065	16.112226983405	0	5.64141161112577	0	9.86791111298846
a4_gac-miR-338-1a-5p	20.408249468306	28.7612469927317	22.779581266857	30.7141228872469	43.911818513366	62.5946467939423	21.406356359628	25.6949799748361	11.1167601593013	27.9278601045686	0	24.8222110889534	1.66000646651459	67.8418889017957
a122_gac-miR-33-5p	8.59294714454991	6.76735223358394	10.2115364299704	19.545350928248	0	7.13103571070229	0	0	5.55838007965065	56.9298686746976	0	0	0	0
a43_gac-miR-31a-5p	2237.38861276218	451.720761591728	1188.46573988809	921.423686617406	1756.47274053464	1492.76347544035	1160.98003315159	2073.07098436978	1595.25508285974	1137.52322502839	1349.42019563594	1066.22679450277	522.902036952096	1261.8591335734
a214_gac-miR-30e-5p	6309.37144088577	3469.11393874097	7865.23955948411	3755.49957121337	10026.824639342	1913.49458237178	3864.47692162931	4561.37284513291	2177.03219786317	4092.50565378486	3488.29710436503	4202.8516502887	9083.55538476783	2870.32864499052
a95_gac-miR-30e-3p	4865.75632060138	4315.03296793896	7891.94665476249	8046.16946546209	14090.4243245689	5802.2860566081	6989.80495013499	8485.51018688988	5641.75578084541	6246.17332723333	4805.58824772393	8450.83459346641	56807.911293829	5342.85712323869
a212_gac-miR-30c-2-5p	19872.2643901647	15550.5295137467	24615.3013158447	23235.6993297005	82540.1670232039	24259.7834878092	25904.2095900157	21770.8426330792	24660.6796200501	23642.0077269829	25553.3062443442	27307.8170448154	27249.006147837	23364.7465377784
a211_gac-miR-30c-1-5p_gac-miR-30c-2-5p	147.154219850417	198.790971861528	246.6478799239	228.959825159477	818.516297089143	241.662876862689	254.357881449697	161.364474241971	231.599169985444	439.326722414176	358.009439658516	491.931092490167	595.942321478738	357.09503340127
a213_gac-miR-30c-1-5p	5954.91237117309	5536.54004610086	8049.04721522357	5330.2964174322	2582.01492858592	6208.75509211813	4492.81644065604	7094.89787065175	2482.74310224396	1452.24872543757	4611.28397919131	11963.1774625533	50951.4084799655	4501.00095641186
a210_gac-miR-30bb-5p	1559.61990673581	1175.82745058521	1413.11954134744	885.125177750659	3097.53967793284	1543.47306271645	1062.76263338388	757.488009658169	1180.22937024582	1029.0342300068	847.594998165888	1052.68740663607	1371.16534134105	743.177055696943
a89_gac-miR-30bb-3p	108.485957699943	54.9847368978695	71.4807550097926	105.172602613906	96.6060007294053	83.9877539260492	73.033451109319	104.835518297331	66.7005609558078	102.044104228232	454.396596489655	89.1343034557872	96.2803750578462	48.1060666758187
a208_gac-miR-30a-5p	33489.9373774902	29394.840345601	24612.9448074378	31153.4279176341	33801.5614188486	29509.8104454885	24041.856586728	23437.9329338465	23682.4047260315	36979.7092238456	31829.1811224605	51186.7841123886	35163.0869769453	40785.3101188704
a110_gac-miR-301c-5p	0	13.5347044671679	15.7100560461083	31.6448538838301	12.2953091837425	7.92337301189143	0	0	3.7055867197671	0	0	10.1545409000264	45.6501778291512	0
a111_gac-miR-301b-5p	23.6306046475122	5.92143320438595	14.1390504414974	23.2682749145809	0	11.092722216648	0	111.002313491292	3.7055867197671	51.5591263468959	0	47.3878575334565	0	9.86791111298846
a145_gac-miR-29b-1a/2a-3p	208.378968255335	12.6887854379699	98.1878502881767	80.0428657061585	105.388364432078	30.1088174451874	56.6638844813682	0	101.903634793595	24.7054147078876	338.120026344154	74.4666332668602	71.3802780601273	65.9916555681103
a107_gac-miR-29b-1a-5p	12.8894207168249	10.1510283503759	0	0	63.2330186592471	0.792337301189143	0	34.9451727657771	7.4111734395342	10.7414846556033	0	27.0787757334037	69.7202715936128	25.2865222270329
a146_gac-miR-29a-3p	495.168579204688	324.832907212029	288.279528446087	241.990059111642	698.19791436252	155.298111033072	182.583627773297	592.012338620224	226.040789905793	653.082267060682	443.686912397306	376.846295623202	888.103459585305	727.758444582899
a33_gac-miR-29a-3b-5p	51.5576828672994	37.2204372847117	27.4925980806895	177.769620347398	309.139202334097	34.0705039511332	1.25919743291929	27.750578372823	103.756428153479	172.937902955213	0	64.3120923668338	0	16.652100003168
a228_gac-miR-27e-3p	3806.67558503561	3318.54035154372	2915.00089935539	2785.67787277363	2015.5524697635	4953.69280703452	4436.15255617467	3602.43619247203	3129.36798484332	2003.28688827002	1943.04268532613	3120.82890327478	4037.13572656348	3282.93067840235
a59_gac-miR-27c-1-5p	1198.71612666471	842.5353530812	627.616739042025	1182.02836566071	483.030003647026	717.857594877364	1432.96667866215	269.283390136283	628.096949000524	516.66541193452	709.89905983569	750.307744279728	903.043517783937	1173.0479335565
a231_gac-miR-27c-1-3p	8164.37390571548	6564.33166657642	10121.9891105076	6609.12080673757	8006.88098772716	4927.54567609528	7835.98562505676	4039.25085204424	5745.51220899889	4457.71613207538	5305.88349032365	7310.14116569678	9008.02509054142	10309.5001352947
a36_gac-miR-27b-5p	690.658126743199	780.783263949747	432.026541267977	478.395732243784	219.55909256683	411.223059317165	1051.42985648761	239.477213365473	490.990240369141	374.877814480556	88.7373824794612	215.501923545005	525.392046651867	368.196433403382
a230_gac-miR-27b-3p	14317.9981796063	14872.1024523299	9437.81616969954	7354.63633500075	5476.68200498701	7463.81737720173	11616.0963186805	7495.7395582592	7101.75694843365	5887.40773973618	7981.7745585405	9722.40877061416	11082.2031704514	12347.8405245714
a42_gac-miR-27a-5p	196.563665931579	91.3592551533832	232.508829482402	186.146199316648	77.2848005835242	205.215361007988	185.102022639136	232.282618972519	135.253915271499	70.8937987269819	0	229.041311411706	215.800840646897	949.169700180577
a227_gac-miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	125.671851989042	63.4439271898494	136.677487601142	101.449678627573	9.66060007294053	104.588523756967	15.1103691950315	59.6123535416198	96.3452547139446	85.9318772448266	67.3180142947637	30.4636227000792	32.3701260970345	57.3572333442454
a229_gac-miR-27a-3p	851.77588570351	233.473652058646	919.038278697334	239.197866121892	402.232257582433	388.24527758268	434.423114357156	239.477213365473	227.893583265677	186.901833007498	201.954042884291	599.117913101557	956.163724712403	808.551966820492
a74_gac-miR-26b-3p	349.08847774734	323.986988182831	331.482182572884	216.860322203894	907.218170486142	491.249126737269	297.170594168953	292.922771713132	431.700852852867	1544.62549347576	287.631515623081	610.400736323809	63.9102489608117	393.482955630415
a73_gac-miR-26a-1b-3p	232.009572902847	126.041935350501	180.665644530245	183.354006326898	382.911057436552	141.828376912857	96.9582023347855	224.060225380571	294.594144221484	340.505063582625	442.156957526971	403.925071356605	104.580407390419	233.129400044352
a226_gac-miR-26-5p	108180.908076311	125650.274839982	113567.209654514	154864.330521485	258044.288548314	127666.139991402	131707.014693626	100986.410297101	132539.57299927	336394.297404926	141406.078890762	211705.253530717	187171.539122153	192316.336425477
a197_gac-miR-24-6-5p	157.895403781105	74.4408745694233	110.755895125063	104.241871617323	13.1735455540098	111.719559467669	94.4398074689469	226.115823778558	64.8477675959243	1.07414846556033	139.225893200534	177.140324589349	287.181118707024	105.463300020064
a196_gac-miR-24-4a-5p	5.37059196534369	0	0	0	46.546527624168	0	0	0	0	0	0	0	0	5.55070000105601
a206_gac-miR-24-3p	5990.35827814435	4542.58518679322	5248.72972500477	3345.97793271674	2821.7734576689	3638.41288706055	4011.80302128087	2382.43854326681	3779.69845416244	1907.68767483515	2917.62393772987	3982.8365974548	2858.53113533812	6499.86970123659
a198_gac-miR-24-3-5p	21.4823678613748	6.76735223358394	32.9911176968274	13.9609649487486	0	9.50804761426972	20.1471589267087	0	3.7055867197671	0	0	0	0	0
a199_gac-miR-24-2-5p	876.480608744091	521.932041015161	429.670032861061	519.347896093447	231.854401750573	572.859868759751	430.645522058398	418.314273990332	509.518173967976	417.843753102969	315.170703289121	742.409768024152	474.761849423173	631.546311231261
a119_gac-miR-23b-2-5p	836.738228200547	576.916777913031	244.291371516984	352.747047705047	98.3624734699399	236.116515754365	584.267608874552	302.172964504073	457.639959891237	229.867771629911	630.341406578242	205.347382644978	263.111024942562	308.372222280889
a50_gac-miR-23b-2-3p	14446.8923867745	14463.5235612273	8712.01158036934	6385.7453675576	3709.67042800916	7013.7697901263	7615.62607429588	4319.84003336945	6418.07619863662	3321.26705551255	3469.937645921	5253.28249228032	5868.95286236233	6640.48743459667
a49_gac-miR-23a-3p_gac-miR-23b-2-3p	87.0035898385678	49.0633036934836	133.53547639192	32.5755848804133	58.8418368079105	28.5241428428092	15.1103691950315	46.250963954705	79.6701144749927	62.3006110024993	267.742102308719	77.8514802335357	73.8702877598992	66.6084000126721
a51_gac-miR-23a-3p	102664.23600951	86324.3450915967	130643.255073832	80666.4554738692	60268.9709095949	96101.0065866288	76309.882829775	52714.7931171748	82549.3553562517	62868.8355407807	47260.3059446648	94105.5153675113	68613.8772836808	103133.856252954
a114_gac-miR-23a-3-5p	488.723868846276	247.854275555012	484.65522902244	295.041725916886	69.3806732511183	300.295837150685	209.026773864603	205.559839798689	244.568723504629	218.052138508747	870.544321220921	356.537213823149	487.211897922032	774.014277925032
a112_gac-miR-23a-2-5p	417.832054903739	216.555271474686	298.491064876057	302.487573889552	183.55140138587	289.203114934037	125.919743291929	194.254048609761	290.888557501717	170.789606024093	469.69614519301	625.068406512736	117.030455889279	541.501622325242
a118_gac-miR-23a-1-5p	185.822482000892	109.969473795739	131.178967985004	101.449678627573	0	138.6590277081	211.545168730441	77.0849399245084	72.2589410354585	63.3747594680596	30.5990974067108	223.399899800581	102.090397690647	75.8595666810988
a79_gac-miR-22b-5p	1834.59421536141	4217.75227958119	2021.88421313413	1854.94687619039	2602.21436510207	2471.30004240894	1939.16404669571	2848.03158041084	2742.13417262765	8164.60248672408	3554.08516378946	2359.2383357728	1528.86595565994	2947.42170056074
a14_gac-miR-22b-3p	83.7812346593616	132.809287584085	94.2603362766496	121.925760552404	252.053838266721	54.6712737820509	47.8495024509331	0	116.725981672664	205.162356922023	163.705171125903	63.1838100446087	260.621015242791	158.503322252377
a45_gac-miR-22a-5p	2902.26789807173	6876.47578835048	2336.0853340563	2731.6954749718	2531.95545548069	5767.42321535577	3042.22099793301	3334.18060153474	3307.23614739214	3207.40731816315	5755.69022220229	2288.15654947261	2216.10863279698	4695.27545644882
a13_gac-miR-22a-3p	205824.714716618	184481.405563615	178987.025041718	203102.256612401	63497.3678066975	212641.146194733	302042.429036918	220113.476456436	216430.350748077	119950.159149122	89352.4243373361	105097.241750629	141786.132324411	143236.430271695
a219_gac-miR-223-5p	1022.56071020144	499.092227226815	1702.97007539814	1274.17073432245	2332.59579943	917.526594777028	1134.53688706028	1085.35595413708	1461.85396094812	1406.06034141847	1294.34182030387	1201.62067316979	502.151956120663	597.625366780364
a173_gac-miR-223-3p	44044.2247077836	22447.3073587979	69130.5306252948	38272.5893104993	65201.1463650162	33385.9245229057	13587.9994986321	18938.2280406532	39455.2345987202	41897.1608991808	64328.482478128	36664.6623430286	13543.9927602925	29838.7129723434
a201_gac-miR-222c-5p	99.8930105553927	82.9000648614033	56.5562017659898	124.717953542154	268.7403293018	99.8344999498321	198.953194401248	151.086482252036	105.609221513362	69.8196502614216	0	124.111055444767	250.660976443703	64.7581666789868
a200_gac-miR-222a-5p	230.935454509779	94.7429312701751	141.390504414974	168.462310381566	249.419129155919	90.3264523355623	402.943178534174	187.059454216807	100.050841433712	17.1863754489653	0	362.178625434275	1103.9043002322	318.240133393878
a39_gac-miR-222-3p	12387.8074272618	8002.39401621301	8437.87110236475	6263.81960700519	7241.05887285406	9776.64995937284	7357.49060054742	6467.94035926575	7815.08239198882	3684.32923687194	6815.94894734482	7561.74812355299	16064.7125796949	10970.6501798649
a25_gac-miR-221a-5p	102.04124734153	62.5980081606514	47.9156709406302	16.7531579384983	0	21.3931071321069	57.9230819142875	37.000771163764	12.9695535191849	16.112226983405	140.75584807087	30.4636227000792	19.0900743649178	11.101400002112
a40_gac-miR-221-3p	13015.0925688139	7434.78234762115	6599.00904216778	4313.93816916331	5145.58689339623	6418.72447693325	3934.99197787279	4044.38984803921	4661.62809346701	2904.49745087514	7628.35498349299	3260.7359112307	8156.44177321943	5559.33442327987
a77_gac-miR-21a-3p	46.1870909019557	75.2867935986213	161.813577274915	32.5755848804133	50.0594731052373	7.13103571070229	50.3678973167717	19.5281847808755	59.2893875162736	34.3727508979306	0	16.9242348333773	182.600711316605	11.7181444466738
a238_gac-miR-218b-5p	1.07411839306874	5.07551417518795	0.785502802305413	0	43.911818513366	12.6773968190263	0	0	11.1167601593013	0	0	0	0	0
a237_gac-miR-218a-2-5p_gac-miR-218b-5p	25.7788414336497	24.5316518467418	0	4.65365498291619	19.3212001458811	14.2620714214046	0	12.3335903879213	3.7055867197671	0	0	33.8484696667546	0	17.2688444477298
a239_gac-miR-218a-2-5p	631.581615124418	621.750486460524	327.554668561357	588.221989840606	361.833384550136	496.003150544404	1169.79441518202	1027.79919899345	424.289679413333	634.821743146156	0	1101.20354649175	1402.70546420483	608.110022337914
a15_gac-miR-2188-5p	14225.6239978024	25062.8889970781	8854.18758758662	9635.85800762626	32098.6610969003	12735.2374420131	5710.46035828899	5230.47012367764	19476.5637990959	44293.5861258459	46969.614519301	32455.0409988066	12703.1994850029	36077.0830290858
a108_gac-miR-2188-3p	20231.0199334497	56744.2484786013	24789.6829379565	51812.8638487923	94932.960444046	45828.7895007801	59055.1004064819	57933.9574496635	96224.8231455522	178874.721524365	41746.3485919755	78301.6648801035	33848.3618554657	90908.7478728507
a5_gac-miR-2184-5p	169.710706104861	192.023619627944	87.9763138582063	104.241871617323	212.533201604692	111.719559467669	516.27094749691	209.671036594663	216.776823106375	81.6352833825852	0	163.600936722647	346.941351501549	381.148066739179
a142_gac-miR-217a-5p	169.710706104861	130.271530496491	346.406735816687	117.272105569488	21.955909256683	68.9333452034555	65.4782665118032	80.1683375214887	92.6396679941775	37.5951962946116	0	18.0525171556025	43.1601681293793	46.2558333421334
a135_gac-miR-216b-5p	36.5200253643371	30.4530850511277	64.4112297890439	15.822426941915	0	11.092722216648	0	0	0	0	0	0	48.1401875289231	14.8018666694827
a58_gac-miR-214a-3p	6273.9255339145	15153.7934890528	2707.62815954676	5231.63893179438	5511.8114597977	13444.3793265774	5078.34324696351	3402.0153486683	6979.47258668133	6060.34564269139	4602.1042499693	4955.41595921288	20491.1198226561	18883.4814035925
a27_gac-miR-212b-5p	10.7411839306874	4.22959514598996	11.7825420345812	17.6838889350815	0	10.3003849154589	0	0	0	0	0	11.2828232222515	0	0
a26_gac-miR-212a-5p	12.8894207168249	45.6796275766916	21.2085756622462	62.3589767710769	18.4429637756137	59.4252975891858	46.5903050180138	0	14.8223468790684	44.0400870879736	3.05990974067108	90.2625857780124	19.9200775981751	108.547022242873
a38_gac-miR-210-5p	4344.80889996305	2971.71354957255	3812.04509958817	3747.12299224412	3072.94905956536	3178.85725237084	1793.09714447707	1770.89801986571	2955.20540901426	3010.83814896561	2619.28273801444	2703.36444405147	3902.6752027758	3083.72222280889
a94_gac-miR-210-3p	561.76391957495	259.697141963784	626.83123623972	362.05435767088	1288.37275518216	197.291987996097	334.946517156532	222.004626982584	250.127103584279	517.73956040008	122.396389626843	429.875564767784	891.423472518334	326.874555617743
a52_gac-miR-21-5p	210295.19546857	179431.268959303	232802.607530465	245712.052366978	396607.153630871	237772.50071385	267459.830739222	234070.989578767	308488.241627251	248489.209428865	161059.879155092	224010.300536904	307897.999409126	309116.632825475
a126_gac-miR-20a-5p	191.193073966235	324.832907212029	395.107909559623	350.885585711881	1284.85980970109	205.215361007988	230.43313022423	141.836289461095	188.984922708122	428.585237758572	426.857408823615	317.047332545268	207.500808314324	134.450288914468
a203_gac-miR-206-1-3p	8857.18026924482	61428.1021432706	7810.25436332273	94242.0977900323	8594.421119436	94796.8193888715	39440.5819938981	58070.6547431297	17495.9276973804	11695.3284930209	5451.22920300552	832.672353802164	1199.35467205679	109477.072865272
a240_gac-miR-205-1a-3p	527.392130996751	90.5133361241852	377.826847908904	73.5277487300758	123.831328207692	1054.60094788275	279.541830108083	412.147478796372	81.5229078348762	80.5611349170249	188.184449051271	103.801973644714	31.5401228637772	40.7051333410774
