Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-429a-3p	25.8437851842305	70.5151214286094	0	50.1366608878471	30.7100917556604	586.752043009408	1160.18056180869	0	11.5511948484555	53.6915102277512	126.098865646328	47.9953938627901	141.465086477458	26.4200649290881	97.7549509346517	55.7601995880678	17.7262384191267	528.310716392088	1448.77254456818
miR-425-5p	5472.91850862974	6573.33147567318	4291.61424292101	2918.95639689046	2495.70679001001	88239.3319135889	67998.8281918284	23907.4695278859	5833.35339847005	3907.92637733632	2953.51565313844	5593.38320076956	2674.89776321096	2139.12457522446	1743.29662500129	2443.91085299807	38182.9084294129	54889.2821384863	89848.4116810707
miR-375a-3p	640.793340337203	6855.39196138762	2345.11385930449	3694.06917421657	1646.0609181034	159133.285580421	245466.733273403	6057.63966330245	392.740624847488	1280.44057302637	7083.95405230928	3576.61675065512	2671.4473952481	350.366088320975	3463.78376145116	1542.94341754877	18618.4590862227	122789.591477285	204328.898289942
miR-365-2b-5p	58.9768431127312	92.5510968750498	16.7641181364102	0	26.6154128549057	181.390689638612	140.126420684454	216.143247603433	25.990188409025	68.6435763671249	39.2307582010798	11.5188945270696	33.6410876379322	35.1266772352649	0	35.2169681608849	19.4988622610394	0	0
miR-365-2b-3p	1096.70421743337	1121.63115022382	834.48054723464	355.970292303714	1160.84146836396	1128.36931347963	787.245678412266	834.177846219498	1478.55294060231	580.41202195569	327.857050680453	721.850723696363	680.585080675089	2681.936818313	391.019803738607	261.192513859896	2369.40720202327	1432.90523729781	921.723310926623
miR-34a-5p	19.2171735985304	4.40719508928809	0	0	0	0	0	0	14.4389935605694	0	25.2197731292656	0	0	9.00684031673458	0	0	0	0	0
miR-338-3p	35.7837025627807	55.0899386161011	119.211506747806	0	65.5148624120756	0	41.9275904410177	60.7902883884654	92.4095587876443	46.8951165280358	33.6263641723542	191.98157545116	85.3966070809047	106.580943748026	48.8774754673258	64.1975982099464	80.358947500041	0	0
miR-338-1b-5p	0	2.20359754464404	11.1760787576068	18.0491979196249	16.3787156030189	0	0	0	2.88779871211388	0	0	30.7170520721857	3.45036796286484	0.300228010557819	48.8774754673258	4.40212102011061	0	0	0
miR-338-1a-5p	25.1811240256605	13.2215852678643	50.2923544092306	0	0	0	0	0	11.5511948484555	0.679639369971534	0	6.71935514079061	4.31295995358105	9.3070683272924	0	0	0	0	0
miR-31a-5p	93.4352233583719	374.611582589487	65.1937927527063	0	6.14201835113209	258.886242488911	246.600433251775	217.268993684701	124.175344620897	105.344102345588	182.142805933585	32.6368678266973	82.8088311087561	30.9234850874554	16.2924918224419	51.3580785679571	8.27224459559245	198.116518647033	266.221147783594
miR-30e-5p	584.467141858752	471.569874553825	394.888116102107	339.926560819603	622.391192914718	484.560105184837	1123.76975958359	670.944664435656	1770.22061052581	832.558228215129	507.197659599675	560.586200317388	684.89804062867	302.93006265284	1143.73292593542	608.22638761195	760.455628180535	823.42178062673	752.57727780445
miR-30e-3p	1242.48967231878	1112.81676004524	1421.224682009	1716.67926879988	2368.77174408661	31749.3318831302	49303.5362857072	6122.93293601599	1559.4113045415	1181.8928643805	1311.42820272181	1871.82036064881	1298.20094602789	990.452206830246	1889.92905140327	1241.76497108954	7908.85670800036	26696.8887922663	61523.0698909246
miR-30c-2-5p	4619.41093639156	3316.41430468929	2188.648756698	4397.98789308194	3488.66642344303	18003.6646462437	11187.494823071	1967.80415005625	3006.19845931055	4043.17461196065	2712.52670990324	3786.83657577414	4539.82164713941	3172.20915955392	3242.20587266595	2491.23365396426	8583.04464254114	15004.5746691982	30003.0743273753
miR-30c-1-5p_gac-miR-30c-2-5p	29.8197521356506	39.6647558035928	18.6267979293447	148.404516228027	55.2781651601888	286.989025390668	162.74525236974	2.25149216253576	86.6339613634165	59.808264557495	5.60439402872569	6.71935514079061	62.1066233315671	72.0547225338766	84.7209574766981	62.7302245365762	87.4494428676917	117.631682946676	714.825844325009
miR-30c-1-5p	1813.04092984756	1026.87645580412	661.251326491735	1030.80974785414	587.586422258303	19159.2851431432	16944.8150052087	701.339808629888	753.715463861724	1180.53358564055	1286.20842959255	1019.42216564566	941.9504538621	466.554328406851	381.244308645142	610.794291540347	2221.09767391657	10912.2303308954	37789.1849129209
miR-30bb-5p	531.454249173151	359.186399776979	212.345496394529	130.355318308402	186.30788998434	379.813368914653	130.196201895792	29.2693981129648	661.30590507408	392.831555843546	184.945002947948	383.963150902321	324.334588509295	243.484916562391	345.400826635769	154.074235703871	207.987864117753	294.423159656007	522.63672842967
miR-30bb-3p	10.6025785371202	26.4431705357285	37.2535958586893	0	18.4260550533963	0	33.6524081171326	46.155589331983	11.5511948484555	45.5358377880928	56.0439402872569	36.4764993357205	12.9388798607431	17.1129966017957	65.1699672897678	22.3774485188956	28.9528560845736	0	2.45139178437932
miR-30a-5p	18879.2164076597	13087.165817641	19582.35266312	11365.9810232749	14566.8201894349	10271.9929503331	12581.0355264133	10609.0310698685	24552.0646503922	12392.5442720609	11954.1724632719	11518.8945270696	11224.90957519	16257.6469997165	21844.9730355302	14167.4928163893	7326.25433862506	8887.72715597106	9891.36584997054
miR-29b-1a/2a-3p	21.2051570742404	28.6467680803726	16.7641181364102	18.0491979196249	32.7574312060378	36.618777720471	77.7867138445196	0	37.5413832574805	36.0208866084913	50.4395462585312	30.7170520721857	9.4885118978783	17.4132246123535	3.25849836448839	11.3721459686191	0	71.5420761780952	25.004196200669
miR-29a-3p_gac-miR-29b-1a/2a-3p	0	0	0	0	0	0	0	0	5.77559742422777	0	0	0	0	0	0	0	0	0	27.9458663419242
miR-29a-3p	22.5304793913805	68.3115238839653	29.8028766869514	65.1776591542012	90.082935816604	0	85.5102173468123	0	277.228676362933	50.972952747865	109.285683560151	154.545168238184	97.4728949509316	122.192800297032	319.332839719862	130.963100348291	21.8623607169229	67.414648706282	3.92222685500691
miR-27e-3p	531.454249173151	583.953349330671	480.571386577092	360.983958392499	225.20733954151	555.242862180165	836.345093533984	845.435307032177	363.862637726349	355.451390495112	818.241528193951	622.02030446176	697.836920489413	1442.59559073032	276.972360981513	618.864846743884	355.115642996505	652.133540546483	668.249400421802
miR-27c-1-5p	382.355488494898	509.031032812774	1072.90356073025	79.2159242027983	237.491376243774	0	0	0	421.618611968627	647.696319582872	644.505313303455	278.373284404183	138.014718514593	160.321757637876	140.115429673001	260.091983604869	0	0	0
