Gene	D1_P_M	D2_P_M	D3_P_M	D4_P_M	D5_P_M	D6_P_M	D7_P_M	D8_P_M	D9_P_M	D10_P_M	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a182_gac-miR-489-3p	44.2442227826425	93.1067344616536	51.2486155079633	100.841782881498	182.893894053448	471.679087686518	177.311347394965	93.8931208303624	172.06846399493	121.153450733515	113.989892071949	86.1051161793666	170.413174070371	40.3755895532052	136.535939322946	86.5769205221359	178.43878119068	194.975094929775	88.520411249528
a75_gac-miR-460-5p	363.17132867419	184.735584249313	116.348208180241	113.749531090329	43.6190458621195	109.461391657209	233.87693061299	83.1624784497495	251.609546407681	0	85.1792600098078	239.596845020846	73.7609260901607	175.829180312345	140.276649989328	154.215139680054	63.9565523980933	33.8447334595082	295.068037498427
a47_gac-miR-458-3p	129.967404424012	133.009620659505	176.599958845009	392.879586106315	409.406833969016	35.8237281787229	233.87693061299	116.248625789972	77.9177950165722	137.427794861897	344.474948569076	257.067448303616	76.3044063001662	115.917015168879	142.147005322519	218.245987149551	65.8752489700361	146.415259966133	341.657727629757
a60_gac-miR-456-3p	394.510986478562	445.582229209342	636.452400700247	579.235200871323	725.453604864724	337.008405829467	661.382203779991	446.215878993817	405.821849044647	790.20982045591	641.349722426788	607.727414193501	1005.94642305719	652.521624714703	796.771371939383	835.106545869769	569.21331634303	829.931724833157	701.951331312046
a164_gac-miR-455-5p	729.107921272296	1113.58610185486	498.635177915318	616.344976971714	148.457805214933	636.202876359171	745.14277892976	626.848359067467	577.890313039577	310.116668668624	380.801397690905	861.051161793666	520.141702946133	885.658093425146	787.419595273428	771.075698400272	757.885145917406	289.88749963144	767.176897495909
a102_gac-miR-455-3p	953.094299109424	1617.54477568698	625.371618968795	1172.18488421453	693.31325528211	1164.93456818217	1230.30143499206	742.202764659055	1318.10936569701	385.159477705054	549.907281533906	1195.48842463526	838.076729196826	737.180118939165	1023.0843672555	993.830900160351	863.413457374259	227.34831823887	894.522050521546
a155_gac-miR-454b-3p	191.724965391451	211.337508381214	189.065838292892	273.482915174622	614.492874162841	281.282606440342	124.009163208748	217.29550820741	241.869822030609	301.075366375078	280.59050356172	143.508526965611	137.347931340299	154.990166349401	87.9067006599789	111.828522341092	274.37360978782	505.463736667002	274.87917177485
a1_gac-miR-451-5p	82562.4849763348	166741.599401093	79776.7806244434	58579.3950429935	230329.989051713	96192.0173788603	54019.0441735372	65709.0886176827	148691.502202562	297087.247933395	301994.297911537	225229.769621237	315663.698423158	358089.801309004	173671.844463454	106403.035321705	259956.523746242	238921.745571871	79988.2859968103
a134_gac-miR-429a-3p	1899.73631572971	163.306256476392	813.744908403471	75.8330207268863	58.1587278161593	633.54926686445	240.403728676609	439.956337605127	188.301337956716	161.839311054471	169.105883843001	28.7017053931222	19.0761015750416	199.273071020658	125.3138073238	39.6810885726456	48.6069798225509	210.425951509116	138.216080722947
a17_gac-miR-425-5p	22246.5482678974	14668.0053893954	32825.4307817087	26759.3755054342	25364.8577920318	28656.9923358572	17985.6798639776	21369.1800807921	37460.6032416133	30566.8347940199	38040.0554114389	16442.3334895556	33867.7107363288	19812.6925252696	40068.6223029517	22440.5574307532	31407.1441861317	45328.3986733343	32327.0329924592
a247_gac-miR-375a-3p	22209.6780822452	3376.22753774044	18344.9267052762	2196.73739829055	2516.89547088616	21949.3309355782	10029.5130244268	18542.550033699	6468.80027377167	12339.5693702314	7155.05784082385	2750.3721168018	3181.89374271693	6338.96755985321	8182.8045827108	2747.0135407336	4450.09691585933	20259.0159958165	5086.04117267025
a116_gac-miR-365-2b-5p	163.150571510994	277.103376373969	110.115268456299	140.371761771045	103.308266515546	406.002252692192	457.963664130553	379.149364114987	220.767085880288	185.34669701769	78.9160791267337	554.067704110707	133.532711025291	184.946248921133	327.312183308432	247.104960656929	69.0730765899408	138.321954138859	65.2255661838627
a136_gac-miR-365-2b-3p	3934.97056373127	6557.3742985136	1385.09771643144	3285.02191914767	6564.28377903967	11001.86496511	2129.91176809412	2643.3149064243	4025.7527425229	4647.22937888258	2356.20864821248	1724.5981240563	3338.31777563227	5691.65568862925	2367.86985181986	5668.08276543358	11453.9789689745	1981.38841753164	1448.93936308438
a205_gac-miR-34a-5p	0	20.690385435923	4.15529314929432	11.2942796827277	0	19.9020712104016	0	0	3.24657479235717	28.0280371099922	18.7895426492223	38.6849072689908	15.2608812600332	20.8390139629446	11.2221319991462	14.4294867536893	46.6882832506081	27.9586928578546	12.4239173683548
a174_gac-miR-338-3p	247.951998511059	158.872602454409	166.904274829989	171.02766376702	162.997487168973	224.893404677538	213.208736744866	143.075231741505	81.1643698089294	72.330418348367	157.832158253467	298.248156041574	151.33707249533	450.643676948677	114.091675324653	303.921064749581	405.484542203911	109.627506205798	191.017729538455
a3_gac-miR-338-1b-5p	3.68701856522021	15.5177890769423	0	4.03367131525991	0	29.8531068156024	0	0	4.86986218853576	13.5619534403188	2.50527235322964	0	0	0	0	1.80368584421116	7.6747862877712	0	0
a4_gac-miR-338-1a-5p	17.513338184796	25.1240394579065	20.0839168882559	26.6222306807154	38.2623209316838	52.4087875207242	18.4925945135853	22.3555049596101	9.73972437707152	23.5073859632193	13.778997942763	29.9496056276058	31.7935026250693	37.7707128078371	22.4442639982925	18.0368584421116	31.3387106750657	17.6581218049608	46.5896901313305
a122_gac-miR-33-5p	7.37403713044041	5.911538695978	9.00313515680436	16.9414195240916	0	5.97062136312048	0	0	4.86986218853576	47.9189021557931	2.50527235322964	0	0	0	0	0	5.11652419184746	0	0
a43_gac-miR-31a-5p	1920.01491783842	394.595207956532	1047.82642248038	798.666920421462	1530.49283726735	1249.85007201322	1002.95130244268	1803.64214014134	1397.65044810976	957.473912886508	1805.04873050196	1033.2613941524	1905.06667729415	1185.21891914247	873.455940600216	1468.20027718789	1204.94144718008	1233.86126112163	942.66473032392
a214_gac-miR-30e-5p	5414.38676302587	3030.40252402572	6934.491717314	3255.17275141475	8736.81836154067	1602.11673243733	3338.45720954078	3968.54924042998	1907.36269050984	3444.73617384098	3607.59218865068	1955.45966743576	1543.89248747336	1325.88226339235	2076.09441984205	2139.17141123444	1718.51256293677	1553.91471883655	2388.49811406621
a95_gac-miR-30e-3p	4175.54852511188	3769.34486102298	6958.03837849334	6974.21770408438	12277.6135405587	4858.09558245903	6038.37600852423	7382.68195786164	4942.9101213638	5257.51728369693	6105.34872482063	7405.03999142553	7543.96230287644	4070.11991463762	5887.8785888854	9755.23488841608	4831.91753367595	6404.01217459911	8771.28566205849
a212_gac-miR-30c-2-5p	17053.3826187848	13583.9769810205	21702.403569906	20140.1208770927	71920.9194088673	20312.0538773359	22378.2149607927	18941.3722421784	21605.955243137	19899.9063480945	33589.4390759264	15607.4882326861	21305.4619791114	20344.0873813247	16249.6471347638	30638.3095926929	15726.9162346911	29392.6794994324	26744.0351250548
a211_gac-miR-30c-1-5p_gac-miR-30c-2-5p	126.280385858792	173.651449194354	217.460341479736	198.456628710787	713.209662166585	202.337723972416	219.735534808484	140.392571146351	202.910924522323	369.789263806026	582.475822125892	606.479513959017	347.185048665756	591.307021198553	259.979391313555	470.762005339114	320.422327514447	378.91386373145	437.943087234507
a213_gac-miR-30c-1-5p	5110.20773139521	4836.37759564701	7096.54815013648	4620.1671244987	2249.82447078301	5198.42100015689	3881.26924849837	6172.80202944754	2175.20511087931	1222.3840700874	4646.02757906437	7637.14943503948	7320.13604439595	4458.24654969746	3269.38112241794	7707.1496123143	2971.42142441541	2968.03597338382	10735.8175959296
a210_gac-miR-30bb-5p	1338.38773917494	1027.12984842618	1245.89539593008	767.204284162435	2699.02411852097	1292.30782392874	918.102927615646	659.040286209305	1034.03407136576	866.156759721695	1079.77238424198	1153.05981666282	825.359328146798	726.760611957693	555.495533957739	1393.34731465312	1011.15309341386	951.331312242262	579.265147299542
a89_gac-miR-30bb-3p	93.0972187718102	48.0312519048213	63.0219460976305	91.1609717248739	84.1771060497043	70.3206516100856	63.0923812816439	91.2104602352092	58.4383462624291	85.8923717886858	81.4213514799633	57.4034107862444	63.5870052501385	105.497508187407	54.2403046625402	82.0677059116079	81.2248215455785	36.787753760335	40.3777314471531
a208_gac-miR-30a-5p	28739.3879612502	25677.5072683175	21700.3259233314	27003.0092528759	29452.8041603729	24707.7580053399	20769.3592381108	20391.7974039579	20748.8594979547	31126.4914059904	43044.3369370151	32638.8306329179	34660.0048217455	35182.7677613139	28975.5448217956	63612.3923536393	39785.4525502819	33331.9121720891	39256.4729046591
a110_gac-miR-301c-5p	0	11.823077391956	13.8509771643144	27.4289649437674	10.7134498608715	6.63402373680053	0	0	3.24657479235717	0	17.5369064726075	0	0	5.20975349073615	0	2.70552876631675	5.11652419184746	55.9173857157092	1.55298967104435
a111_gac-miR-301b-5p	20.2786021087111	5.17259635898075	12.465879447883	20.1683565762995	0	9.28763323152074	0	96.5757814255156	3.24657479235717	43.3982510090202	2.50527235322964	0	16.532621365036	7.81463023610423	61.7217259953043	5.41105753263349	31.9782761990466	15.4508565793407	32.6127830919313
a143_gac-miR-29b-2b-3p	26.7308845978465	0	8.31058629858864	0	0	0	0	0	3.24657479235717	0	0	2.49580046896715	0	0	5.61106599957312	0.901842922105582	0	0	1.55298967104435
a145_gac-miR-29b-1a/2a-3p	178.82040041318	11.0841350549588	86.568607276965	69.3791466224704	91.829570236041	25.209290199842	48.9509854771375	0	89.2808067898223	20.7949952751555	102.716166482415	32.4454060965729	44.510903675097	95.0780012059348	57.9810153289223	84.7732346779247	56.921331634303	12.5078362785139	51.2486591444636
a107_gac-miR-29b-1a-5p	11.0610556956606	8.86730804396701	0	0	55.0977421416246	0.663402373680053	0	30.4034867450697	6.49314958471435	9.04130229354588	67.6423535372003	61.1471114896951	66.1304854601441	22.1414523356286	35.5367513306298	27.957130585273	13.4308760035996	16.1866116545474	34.1657727629757
a144_gac-miR-29a-3p_gac-miR-29b-1a/2a-3p	17.513338184796	0	3.4627442910786	1.61346852610396	0	2.65360949472021	0	0	0	0	1.25263617661482	8.73530164138502	0	9.11706860878827	7.48142133276416	0	3.19782761990466	0	0
