;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
miR-20a-5p;116.059502961121;0.899773831923902;0.832679757640783;1.0805760842238;0.27988572564327;0.922580704474995
miR-19b-3p;207.562798114958;0.782969906551324;0.750103526921634;1.04381579135426;0.296570624095957;0.922580704474995
miR-18a/b-5p;24.9934044758287;-1.37704354863882;1.42368816959995;-0.967236771396198;0.333425683849496;0.922580704474995
miR-183-5p;720.883877987157;1.01333614629848;0.692276982088334;1.46377269866988;0.143256064347202;0.922580704474995
miR-181a-2-3p;623.068130903599;0.523814904803618;0.511815804461807;1.02344417705981;0.306097880953276;0.922580704474995
miR-17a-5p;69.7012687552813;1.33779013571635;0.907582417672977;1.47401504223321;0.140477541148178;0.922580704474995
miR-15b-1-5p;118.914768651396;-1.1188219851724;0.735285486986934;-1.52161576010037;0.128105386260721;0.922580704474995
miR-152a-3p;529.614790425814;0.583125312971956;0.521787463264849;1.11755332204287;0.263757814057722;0.922580704474995
miR-146a-3p;2092.12217044373;0.631950707550944;0.459474192859384;1.37537802421113;0.169014278379918;0.922580704474995
miR-145-5p;1582.01823286065;-0.670606827683312;0.540245521049767;-1.24130011551088;0.214494902044664;0.922580704474995
miR-145-3p;855.677683111447;-0.536836650123454;0.478421551618612;-1.12209963850334;0.261820077577495;0.922580704474995
miR-142-5p;204.415484371774;0.728926215545605;0.757571916888768;0.962187482528647;0.33595543577511;0.922580704474995
miR-135c-5p;85.0617224236078;1.94223723121111;1.43243493271741;1.35589909660091;0.175131275006076;0.922580704474995
miR-129-1a/2-5p;9.20357250084397;-2.78714210444794;2.39188090155037;-1.16525120571069;0.243917323884806;0.922580704474995
miR-125b-2/3-5p;47158.992648579;-0.630158741533541;0.491452528467846;-1.28223725595253;0.199759430688565;0.922580704474995
miR-125a-5p;22716.7509332203;-0.568439064833172;0.465786150570211;-1.22038636000081;0.222318445622987;0.922580704474995
miR-125a-1-3p;16.3596986534563;-1.82998930694909;1.74874920944377;-1.04645611678713;0.295350495484384;0.922580704474995
miR-122-5p;153411.045888306;1.54166112173886;1.56041479037541;0.987981613124779;0.323161653223201;0.922580704474995
miR-122-3p;591.976947116331;2.09861315656327;1.48868220591527;1.40971199106461;0.15862474259225;0.922580704474995
miR-103-3p;1012.86650641295;0.580168724404932;0.450188580819379;1.28872376849048;0.197494136252129;0.922580704474995
miR-101b-3p;66.8913110095151;1.39205026028739;1.15092683776328;1.20950369268712;0.226469393270854;0.922580704474995
let-7f-5p;17450.9023536284;0.401083658944672;0.421363677188173;0.951870511528584;0.341162656342316;0.922580704474995
let-7c-2-5p;38121.5837240086;-0.456396288070829;0.452393011918117;-1.008849111386;0.313047003775653;0.922580704474995
let-7a-5p;760735.06809188;-0.420889683856346;0.389294186185217;-1.08116098003091;0.27962551174414;0.922580704474995
REV_miR-29b-2a-5p;21.6860542861772;-2.29920120134973;1.48853114645874;-1.54461074383267;0.122440445876759;0.922580704474995
miR-133b-3p;27.1305485258961;1.46435691062165;1.55775885997589;0.940040816487037;0.347196624564362;0.925857665504965
miR-18a-3p;75.6781932029938;0.934956039272106;1.00598246606555;0.929395959483038;0.352683921010984;0.927607025124781
miR-730-5p;7.62202760445373;-1.53245271445736;1.86146578429896;-0.823250541258001;0.41036553294253;0.96063527365385
miR-7132b-3p;787.277995567035;0.399348702972495;0.479021559890476;0.833675843450142;0.404463674149668;0.96063527365385
miR-489-3p;80.8397903846209;-0.61710248760628;0.862487365663787;-0.715491625933959;0.474305313480892;0.96063527365385
miR-455-5p;230.142296030276;-0.378262713100339;0.534814380878926;-0.707278500025923;0.479393423759969;0.96063527365385
miR-455-3p;358.965974146043;-0.305917369802606;0.506046284125536;-0.604524485998826;0.545494994824635;0.96063527365385
miR-429a-3p;307.780143440644;-0.554052428640892;0.642928489674771;-0.86176369151282;0.388817568820489;0.96063527365385
miR-365-2b-5p;49.1081265576364;-0.674033810054479;0.973439586699754;-0.692424901620913;0.48867053220461;0.96063527365385
miR-365-2b-3p;640.233263302744;-0.324532461694824;0.578636149386031;-0.560857564877641;0.574894640421436;0.96063527365385
miR-30bb-3p;42.0304604623466;0.828505106967893;1.23765738922795;0.669413938121207;0.503231462900298;0.96063527365385
miR-30a-5p;21624.9659432299;0.1915881759134;0.313472306357422;0.611180547780034;0.541080059752233;0.96063527365385
miR-27a-5p;26.5579362529582;-0.700837865499292;1.2826507990255;-0.546398026673945;0.584792366264001;0.96063527365385
miR-24-3p;1474.1954436469;-0.265412309141382;0.470365164694251;-0.564268634378795;0.572571324192035;0.96063527365385
miR-22a-3p;95950.7053929707;0.444770691879967;0.501366382239212;0.887117101656325;0.375015857634967;0.96063527365385
miR-222a-5p;52.8885095415706;0.789193125351758;1.24508464469511;0.633846966721698;0.526180698626665;0.96063527365385
miR-221a-5p;27.7386235300848;0.736907273651451;1.2145878519157;0.606713851525167;0.544040828127295;0.96063527365385
miR-217a-5p;30.1513649188173;1.83165115724264;2.96993010322815;0.616732075698257;0.537411460693412;0.96063527365385
miR-204-1/2b-5p;1644.93716116717;-0.510223866892806;0.755115858138812;-0.675689513593835;0.499237795222116;0.96063527365385
miR-19c-3p;4.68178337288636;1.66019441360285;2.99292602957076;0.554706129453174;0.579095682983889;0.96063527365385
miR-184-3p;1249.77038561121;0.328050782086549;0.573785350567345;0.571730842835532;0.567504335806227;0.96063527365385
miR-182a-5p_gac-miR-182b-5p;10.0803613043232;1.64553839856529;1.91927970479076;0.857372895913928;0.39123883363022;0.96063527365385
miR-182a-5p;152.746237206817;0.45210440774936;0.707722687676456;0.638815761627872;0.522942793451662;0.96063527365385
miR-181b-2/3-5p_gac-miR-181c-5p;1279.48092829492;0.342440444874822;0.520116560976231;0.658391734791292;0.510286445022927;0.96063527365385
miR-181a-5p;4379.57286420668;0.241678229885617;0.418621411773357;0.577319322635276;0.563723762976261;0.96063527365385
miR-181a-1-3p;45.3588816609625;1.00966395789051;1.27015568348826;0.794913545651068;0.426663794202382;0.96063527365385
miR-17a-1-3p;10.7851755909729;1.04654348380194;1.8967226183326;0.551764118636365;0.581109973726613;0.96063527365385
miR-16a-5p_gac-miR-16c-5p;8140.46305981906;0.192463572769127;0.326563819685571;0.589359755022583;0.555619967693468;0.96063527365385
miR-15c-5p;44457.6214215364;-0.195790141662679;0.355463883916104;-0.550801784714897;0.581769560591176;0.96063527365385
miR-15a-2-5p;13228.16134889;0.184651769570136;0.333670866319465;0.553394941568995;0.579993001946362;0.96063527365385
miR-150-3p;53.0681089953035;-1.0361216914268;1.42847680332628;-0.725333228382942;0.468247625403787;0.96063527365385
miR-144-5p;2388.46826154013;0.254019497203159;0.425808198087977;0.596558493574791;0.550802189840754;0.96063527365385
miR-143-3p;16330.9712306457;0.284587810411812;0.460648924020614;0.617797623248279;0.53670875037055;0.96063527365385
miR-135a-1-5p;45.7391732937412;-0.641205024742188;1.15279270369945;-0.556218843756108;0.578061258846178;0.96063527365385
miR-133a-3p;2801.68268102128;-0.381113937854669;0.617385171666478;-0.617303355093462;0.537034654263548;0.96063527365385
miR-126b-3p;19743.947740463;0.405901040297556;0.486113032365848;0.834993125615434;0.403721578949796;0.96063527365385
miR-125b-2-3p;98.8763561647396;-0.530517119692876;0.784899322586592;-0.675904672645896;0.499101170853878;0.96063527365385
miR-10c-5p;7418.92640007127;0.454687903909216;0.540838059430336;0.84070988714836;0.400510480266026;0.96063527365385
let-7j-5p;3878.46478340686;0.230520686381968;0.415444375185613;0.55487737986337;0.578978534927569;0.96063527365385
let-7g-5p;38710.725846525;-0.208094652743168;0.37822247222492;-0.550191138879287;0.58218828066006;0.96063527365385
let-7e-5p;120379.363229594;0.377832100495681;0.486420812710567;0.776759732771756;0.437300537950508;0.96063527365385
let-7d-5p;39737.9607843051;-0.29607925844726;0.42748320755258;-0.692610266827481;0.48855416551611;0.96063527365385
let-7c-2/d-3p;34.7728964881629;-0.926601031875754;1.17105456933568;-0.791253504438652;0.428796074797774;0.96063527365385
let-7a-5p_gac-let-7c-2-5p;1568.03760638476;-0.244690762010221;0.378113405818882;-0.647135907493925;0.517543987655904;0.96063527365385
REV_miR-19a-1-3p;46.2083473757403;-1.21419743403261;1.41849347853479;-0.855976747448144;0.392010641294312;0.96063527365385
REV_miR-2184-5p;30.1733918742852;-0.791820925914361;1.45146342912724;-0.545532811936211;0.585387119882815;0.96063527365385
miR-92a-3p;195532.704096519;0.185661430993309;0.445530967453909;0.416719475313501;0.676883607558975;0.974183482863079
miR-92a-1-5p;281.101700516541;-0.14570789338119;0.467774700005416;-0.311491607775074;0.755426921810549;0.974183482863079
miR-725-3p;1455.4354043954;-0.262622035506459;0.727679113772934;-0.360903632570671;0.718171487955232;0.974183482863079
miR-456-3p;442.86260876066;0.174899250466708;0.440495627940179;0.397051047440726;0.691329817515988;0.974183482863079
miR-425-5p;11761.0471887949;-0.14479951887258;0.47800336520314;-0.302925731100332;0.761946461524126;0.974183482863079
miR-338-3p;129.806118771281;-0.244880801511305;0.629376742448455;-0.389084605444187;0.697213561092981;0.974183482863079
miR-33-5p;3.63537420697642;0.946862168401701;2.99617929103634;0.316023200358678;0.751984898524388;0.974183482863079
miR-29b-1a/2a-3p;55.0724118438904;0.329022466427078;0.958273000800493;0.34334940685194;0.731335616020638;0.974183482863079
miR-27c-1-3p;1758.5693029011;0.150603171651068;0.4119558499746;0.365580854502621;0.714677863504952;0.974183482863079
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p;19.8064717825815;-0.672752186495956;1.57483943174071;-0.427187796378927;0.66924254926161;0.974183482863079
miR-26a-1b-3p;77.4117379270944;0.186988808212913;0.692655080378623;0.269959484178908;0.787191423621533;0.974183482863079
miR-24-6-5p;7.47360634352553;0.708037842641523;2.27539061109377;0.311171997981116;0.755669869404084;0.974183482863079
miR-23a-3p;17804.6742926269;-0.134154532850036;0.394042669636257;-0.340456867206475;0.73351249969787;0.974183482863079
miR-222c-5p;17.5980231794697;0.718794844817981;1.9601042776173;0.366712553523808;0.713833441616294;0.974183482863079
miR-218a-2-5p;260.588496454132;-0.153766407402002;0.491730131107381;-0.31270487138081;0.754504894228159;0.974183482863079
miR-2188-3p;16618.9302903549;0.125401418691069;0.407049354025609;0.30807423584114;0.758025845239347;0.974183482863079
miR-210-5p;1848.34473700947;-0.113106298066828;0.421253512091109;-0.268499359222827;0.788314968034342;0.974183482863079
miR-200b-5p;48.1481165961074;0.416684817973463;1.1260646389915;0.370036322556621;0.711355426765925;0.974183482863079
miR-200b-3p;14838.6292064946;0.228562642729242;0.566833485446747;0.403227135653607;0.686781138966972;0.974183482863079
miR-181a-2-3p_gac-miR-181a-3-3p;23.5875111367183;0.582352250571505;1.38792313078525;0.419585377355896;0.674788372412646;0.974183482863079
miR-16c-5p;58067.8968145785;0.132185770734167;0.359154188401627;0.368047415296599;0.712837879437764;0.974183482863079
miR-15c-3p;6.3417250842488;0.657897837207565;1.98713154094861;0.331079157896865;0.740584694285975;0.974183482863079
miR-142-3p;108.840654175912;0.354039521248619;0.85149444691475;0.415786060063484;0.677566560260122;0.974183482863079
miR-140-3p;1089.47444412643;0.125264496483458;0.473880218643775;0.264337888679885;0.79151956728292;0.974183482863079
miR-133a-5p;9.13639571150192;-0.688478080798629;2.60459572636485;-0.264332031965481;0.791524079826252;0.974183482863079
miR-130c-2-5p;19.1649062658183;0.471164290519228;1.63579144507569;0.288034450808261;0.773320367687585;0.974183482863079
miR-130b-5p;1119.2436173053;0.210966813791207;0.451690642749545;0.467060403348193;0.640456662772462;0.974183482863079
miR-128-2-3p;15169.5162943439;0.111793159707524;0.327497752831437;0.341355501651529;0.732835969941683;0.974183482863079
miR-126b-5p;1064.76332059051;0.182066739920953;0.528962389650963;0.344196002368128;0.73069888849576;0.974183482863079
miR-10545-5p;7.9273915516532;-1.06864744573234;2.06740072356936;-0.516903875261938;0.605223262289776;0.974183482863079
miR-10545-3p;94.867308448214;0.331144080396323;0.843812997719928;0.392437757288771;0.694734792621843;0.974183482863079
miR-101b-5p;541.32017651135;0.121625037541101;0.39720542902876;0.306201850862151;0.759450963263565;0.974183482863079
let-7i-5p;2146.20137640302;0.31631796916989;0.635983156370021;0.497368469591753;0.618929236090034;0.974183482863079
let-7h-1-5p;14410.1376948542;0.163923872588883;0.459961864836947;0.356385790041512;0.721551669620436;0.974183482863079
let-7h-1-3p;130.492522261842;0.169592486140759;0.638981973222883;0.265410439179328;0.790693295150953;0.974183482863079
let-7e-1-3p;79.1467580726062;-0.207787417719932;0.650595042402999;-0.319380573440063;0.749437940213837;0.974183482863079
let-7b-5p;112676.16492015;-0.141187458501096;0.346473499854689;-0.407498577987377;0.683641838347371;0.974183482863079
REV_miR-135b-5p;3.13055512813778;-0.81564114636588;2.86658285675257;-0.284534299939924;0.776000952219718;0.974183482863079
REV_miR-190a-5p;39.1027626329759;-0.460192530877861;1.26376714512978;-0.364143452099797;0.715750890878948;0.974183482863079
REV_miR-191-5p;15060.090206194;-0.116942504819925;0.467533001836487;-0.250126738349101;0.802489338829576;0.981388236020883
miR-30c-1-5p;1888.60248202307;-0.116381342277061;0.496184886193947;-0.23455237254359;0.814556179488044;0.981654602258976
miR-27b-5p;139.270581116858;0.227245220506328;0.942725068733489;0.241051424262666;0.809515260560188;0.981654602258976
miR-218a-2-5p_gac-miR-218b-5p;4.70467307599871;-0.567623980447002;2.56567035078087;-0.2212380792701;0.824907060811539;0.981654602258976
miR-181b-1-5p;147.048771170417;-0.117455295060799;0.541469476698185;-0.216919512761878;0.828271070656011;0.981654602258976
miR-144-3p;262.036096259284;0.150286884622742;0.673297695999783;0.223210157283518;0.823371946988825;0.981654602258976
miR-451-5p;53363.3626911482;-0.0879397746475963;0.446580015627709;-0.19691829363208;0.843891477717893;0.987970510498996
miR-2188-5p;13485.6648078769;-0.0891890007350859;0.439010127966372;-0.203159323791085;0.839010504718034;0.987970510498996
miR-10b-5p;5025.94285856857;0.111115536322202;0.590112372210359;0.188295554465331;0.850644970050305;0.989841419694901
miR-22b-5p;832.008837040747;-0.0740897119237707;0.41831149927199;-0.177116125310237;0.859417176003004;0.994024685497451
miR-1388-3p;366.27494806145;0.0994168509978796;0.586451859435297;0.169522611955923;0.865385587983091;0.994934328699122
miR-9-5p;603.903690326629;0.0569108551549678;1.24628278811312;0.0456644797615564;0.963577675304172;0.997416718229325
miR-9-1/3/5/6-3p;122.735434194651;0.0264929332490902;0.90734946776213;0.0291981581412417;0.976706550199168;0.997416718229325
miR-454b-3p;28.3387925695863;0.0143128459907189;1.32041195715772;0.0108396822015519;0.991351354295156;0.997416718229325
miR-31a-5p;235.657669199091;-0.0156999227253815;1.02931977817519;-0.0152527164621424;0.987830564886817;0.997416718229325
miR-27b-3p;3927.68897814734;0.0282106164888125;0.389954436333984;0.0723433659430174;0.942328654052566;0.997416718229325
miR-27a-3p;124.795968540782;0.0063152256277071;0.943477882278051;0.00669355980286345;0.994659351856685;0.997416718229325
miR-23b-2-3p;2423.56162058504;-0.0339313668384772;0.38820012034534;-0.0874068941768801;0.930348089593732;0.997416718229325
miR-22b-3p;32.6558719017944;0.179286086321978;1.18400899772646;0.151422908665596;0.879642119316573;0.997416718229325
miR-200a-3p;1839.35726918668;-0.0370663445471281;0.4593380623749;-0.0806951297601711;0.935684410075157;0.997416718229325
miR-199-3p;16414.4022540272;-0.055355361791855;0.401893433010062;-0.13773641777936;0.890448736467547;0.997416718229325
miR-181a-3-3p;156.216875634727;0.0251874547909313;0.482482161787467;0.0522039088401082;0.958366218378594;0.997416718229325
miR-155-5p;260.580564080277;0.0230318990258835;0.621669591931464;0.037048456808585;0.970446369292692;0.997416718229325
miR-152a-5p;363.79805740441;0.00898762902662156;0.570102926855716;0.0157649234958167;0.987421931953046;0.997416718229325
miR-143-5p;17.4004047271544;-0.00764734190835828;1.97418811507292;-0.00387366424200959;0.996909270837108;0.997416718229325
miR-140-5p;71.078305820595;-0.0273319847258129;0.826601784980529;-0.0330654799232701;0.973622370719067;0.997416718229325
miR-1306-5p;179.768966138071;0.055957321409953;0.615809101812084;0.090867967435513;0.927597503145801;0.997416718229325
miR-100-2-5p;90147.6981071222;-0.0324203703195444;0.41267053748184;-0.0785623575585915;0.937380729275157;0.997416718229325
miR-1-3p;6756.2989560875;0.0609544706219806;0.478716063971008;0.127329068751852;0.898679954011177;0.997416718229325
let-7j-3p;55.3673850067062;-0.11635604634295;1.06772281258917;-0.108975892404877;0.913221611511639;0.997416718229325
let-7a-5-3p;262.282091495561;-0.00184064507644894;0.568509304438178;-0.00323766922032688;0.997416718229325;0.997416718229325
let-7a-3/7-3p;144.298981081339;0.0984318398257061;0.620718001000412;0.158577388873955;0.874001844414618;0.997416718229325
REV_let-7f-3p;0.296113242287038;0.177616822739667;3.15783661660001;0.0562463624007578;0.955145547740981;0.997416718229325
REV_miR-181b-2/3-5p;11.9333307825679;0.254248246371992;1.92519315205151;0.132063759992633;0.8949338601289;0.997416718229325
REV_miR-727b-3p;19.3933342102157;-0.0328326939262494;1.65988403998807;-0.0197801130291519;0.984218782284272;0.997416718229325
REV_miR-96-5p;3.52075120847349;0.170675477585591;2.99647563458477;0.0569587403333723;0.954578062196536;0.997416718229325
miR-8160a-5p_gac-miR-8160b-5p;0;0;0;0;1;NA
miR-8159-5p;312.978906234009;0.490015099207851;2.56660880266571;0.19091927788096;NA;NA
miR-724-5p;297.82031235008;-1.058118976142;1.06121397565397;-0.997083529257082;NA;NA
miR-7147-5p;4.62129677313446;2.14166480601576;2.99787355872387;0.714394641422909;NA;NA
miR-499a-5p;1367.36713677715;1.00531069803643;1.23844030997215;0.811755471734469;NA;NA
miR-460-5p;46.2363649118219;1.88987932906223;1.5235981585153;1.24040536443274;NA;NA
miR-375a-3p;66292.0240125974;3.26172411637128;1.15831925688094;2.81591115488684;NA;NA
miR-216b-5p;10.2604805396908;0.165441066949019;2.97618363837862;0.0555883262093157;NA;NA
miR-216a-1-3p;0;0;0;0;1;NA
miR-212b-5p;26.138901053043;5.4769387322167;2.1848929266881;2.50673095478356;NA;NA
miR-183a-3p;4.43623807256609;5.7797709217806;3.05695494288851;1.89069548938765;NA;NA
miR-139-5p;773.692820762421;0.208301717476729;0.587340575999319;0.354652353317013;NA;NA
miR-135a-2-5p;44.2073062764714;9.71466148319102;3.05238562476983;3.18264553612015;NA;NA
miR-132b-5p;2.49650548210585;4.94957005628964;3.06088631976879;1.61703818411117;NA;NA
miR-132-3p;8.02421057262317;1.96796548130823;2.44994257069175;0.80327004593931;NA;NA
miR-130c-3p;9.4935618193988;3.21853202998169;2.37324079081209;1.35617592721401;NA;NA
miR-130b-3p;6.09517381440524;4.67576505274082;3.04549875490741;1.53530355092297;NA;NA
miR-101a-5p;1.19398088274628;3.88811259341484;3.07056978005481;1.26625117548882;NA;NA
REV_let-7a-5p_gac-let-7g-5p;4.10172617804998;5.66506291503683;3.05737410114491;1.85291780711932;NA;NA
REV_miR-135b-3p;3.00343557092187;5.21594029306411;3.05937386431692;1.70490450804341;NA;NA
REV_miR-24-3-5p;3.11212644022913;3.24588146634779;3.04115586602574;1.06731835175209;NA;NA
REV_miR-29a-3p;605.565090461619;2.34307114772236;0.997216422085984;2.34961147432882;NA;NA
