Gene	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-223-5p	196.186531621512	402.369087181366	190.138804332159	600.807116101182	153.003433807356	626.776341557944	1261.0053101582	301.657192290742	408.586083216566	585.524814010607	187.055273969787	679.7653337995	628.950109824077	262.577596129514	376.410821365105	209.473919935136
miR-223-3p	8696.47539308459	3904.76800630623	2764.3438853714	4103.57093375904	5872.48528268977	11036.7804691939	10638.699821946	4303.64261001459	8821.2687709833	3380.38453670077	4853.23410827065	11330.5373306049	11129.8267586398	5653.1706077179	5872.48528268977	2307.65922372727
miR-222c-5p	21.9864216472384	101.646908693845	25.3045423675883	87.4961819564828	0	41.3764333057811	0	146.806500248161	0	0	0	28.1005354523415	32.543353095438	17.5051730753009	0	21.1689272789914
miR-222a-5p	50.7378961090116	58.0552502223738	0	0	0	87.3502480899824	0	0	0	0	0	46.8342257539026	77.0414073279756	17.7552469763767	100.058572767939	21.9073782305842
miR-222-3p	779.672336875145	557.250048847283	343.14851378851	565.808643318589	798.464431310945	917.943835191219	220.262936272174	432.375308950064	552.264705886128	289.358192970358	353.70451805196	1095.25182227341	1008.84394595858	623.93438318394	612.263171460962	627.437158536619
miR-221a-5p	0	18.6821393449161	1.65543735115064	5.83307879709885	0	0	0	38.209911023494	68.8460066958316	0	0	0	0.664150063172204	0	0	0
miR-221-3p	818.571390558721	719.563689607415	269.836288237554	393.732818804172	486.05276879267	973.11241293226	214.75636286537	347.911295108656	344.230033479158	272.337122795631	112.233164381872	657.017281290462	929.145938377913	733.466751855109	995.821033738062	575.745591925128
miR-21a-3p	59.1942121271802	101.24514225632	34.0547112236702	46.6646303767908	5.69315102538998	6.12984197122684	52.3124473646414	205.126890757705	0	0	8.50251245317213	49.5104672255542	4.64905044220543	6.50192142796891	19.0587757653218	16.4920712522375
miR-218a-2-5p_gac-miR-218b-5p	0	0	50.6090847351766	23.3323151883954	0	12.2596839424537	0	0	0	0	0	11.3740262545192	3.32075031586102	10.7531777462563	0	11.3229145910884
miR-218a-2-5p	16.9126320363372	103.053091225183	109.022374125778	102.07887894923	172.929462396221	36.779051827361	71.5854542884566	48.2651507665187	28.4363940700174	3.40421403494539	0	89.6540893003278	168.029965982568	56.2666277420387	4.76469394133044	32.2456915528823
miR-2188-5p	1708.17583567006	759.740333359923	997.51924959334	1306.60965055014	2579.70905837984	7541.23808510182	1643.7121619311	4740.04001486186	1858.84218078745	1140.41170170671	2516.74368613895	2110.21640039727	1254.57946933229	5859.73165000645	13310.1725251066	2955.28070827409
miR-2188-3p	3308.11082630756	3199.2661420122	4905.53385355966	16399.7010380434	4432.82971714428	13192.952382573	7133.76584851504	5019.57567971795	4946.43591586356	7686.7152909067	4628.7677795069	2888.33360827996	1591.96770142377	6660.96842905308	14339.346416434	9544.47854933597
miR-2184-5p	0	51.6269872219725	15.1354272105201	0	6.40479490356373	35.2465913345543	0	0	0	0	0	2.00718110373868	37.1924035376434	23.2568728000427	0	8.61526110191512
miR-217a-5p_gac-miR-217b-5p	0	0	10.1691151570682	0	0	3.06492098561342	0	0	0	0	0	0	1.32830012634441	0	0	0
miR-217a-5p	0	16.4724239385282	46.3522458322178	0	118.844527655016	1.53246049280671	77.092027695261	6.03314384581484	0	27.2337122795631	6.8020099625377	42.1508031785123	11.9547011370997	38.511380765662	52.4116333546349	21.415077596189
miR-214a-5p	0	0	15.8449003610132	0	0	13.7921444352604	0	0	0	0	0	22.0789921411255	6.64150063172204	3.00088681290873	0	0
miR-214a-3p	992.771500532994	175.571933198459	566.632556193846	772.882940615598	3869.91940950884	2113.26301958045	187.223495831348	1976.86013347866	529.814921094009	939.563073644928	743.119588407244	1186.24403230956	2628.70595003558	3061.90484477121	543.17510931167	670.513464046194
miR-212a-5p	37.2077904799418	165.527772260332	97.6708037178875	37.9150121811425	25.6191796142549	168.570654208738	41.2993005510327	62.3424864067534	53.8794835010856	173.614915782215	10.2030149438065	56.870131272596	157.403564971812	92.7774172990949	116.735001562596	129.228916528727
miR-212-3p	0	22.0971540638793	0	0	0	0	5.50657340680435	0	106.262314682697	0	0	0	0	5.00147802151455	0	0
miR-210-5p	935.268551609447	1041.98125572129	1690.2015355248	1373.69005671678	561.487019879087	875.034941392631	1470.25509961676	951.22567969014	2045.92372072178	153.189631572543	1302.58490782597	945.382299860919	1277.16057148015	1731.26161714726	1998.78910838812	1060.16941616996
miR-210-3p	10.1475792218023	104.45927375652	23.4126139662733	49.5811697753402	162.966448101788	271.245507226788	132.157761763305	0	8.9799139168476	0	181.953766497883	169.272273081962	195.260118572628	260.326931019832	469.322353221049	112.982995593687
miR-21-5p	63594.8789830351	79035.4935899334	59663.6175728201	66024.6189043619	53066.5723515382	67465.0407353226	85674.0223497656	42191.7859617318	50311.4643714582	39689.7314334283	40635.2075162002	70621.3290143097	64174.8281541405	69688.5941605751	69569.2962373658	69842.1987010055
