Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-489-3p	5.79819553340851	5.52567812197754	4.6266079535701	6.99272887957128	4.67815969820628	0.167968456165149	5.1716587469271	0.167968456165149	4.782595768204	6.10846655420052	5.81519695296873	6.18358270335785	4.6313017438892	5.44508318373271	3.65314593560933	4.73691425223156	5.3871143208374	3.49594350005115	7.26744887523078
miR-460-5p	6.4329871195036	4.85896471536384	0.167968456165149	6.85009800879884	5.80320609071753	5.32383600903494	0.167968456165146	6.6220913225845	4.55225520174042	5.26326891451115	5.86483004530754	5.28279126005797	4.55888369833459	6.16708937096573	2.5125770581999	3.83608573015743	5.23623060884672	3.61464092798241	0.167968456165149
miR-458-3p	4.90763761147832	0.167968456165149	0.167968456165149	0.167968456165149	3.95627484653668	5.66770479462946	3.79985476646417	5.16825366937679	4.27801931123486	3.81034526345425	2.34057053694071	3.93552839288105	0.790888670384717	3.5719327661064	1.77185605410899	3.88729179635671	5.89002124851816	2.17300933878457	5.94839551832497
miR-456-3p	7.13877124184276	7.6734616385215	6.89506688961138	5.79246069036949	5.94482889209144	3.49889240017803	5.65532927013985	7.10114626362182	7.56974701985725	7.24950678247203	8.08278721554698	4.74295214899659	5.65143354504505	6.11530018526813	6.53576785182696	6.35994707062826	4.72644497203162	6.70933318776622	4.77102106525163
miR-455-5p	5.28056875701412	5.3171717762877	5.08204950694723	0.167968456165149	5.51601447954171	3.89709657665845	3.83949656332919	6.52621108908204	5.75284670534148	5.62643559795175	3.17097982139949	6.39509141914278	6.59050929548096	6.35744305163096	6.12654173778139	5.91800543391279	7.08498248585922	4.17426681217454	3.8974830597712
miR-455-3p	7.27522879723675	6.40620316192084	0.167968456165149	6.96856163758777	7.04606767341958	6.40890779511587	0.167968456165146	5.19967312566256	5.31136617952877	6.65852815053702	5.81519695296873	6.24907328543599	7.68773319137399	7.35312554979669	5.05327828786269	5.84864826239292	7.80112588566542	5.55699469825152	5.66470998205801
miR-454b-3p	1.97066277216583	3.75721886215196	3.16724236164954	0.167968456165149	0.167968456165149	0.167968456165149	6.31286583122749	0.167968456165149	3.49535726209106	2.87524334498173	0.167968456165146	3.93552839288105	1.2245369743918	0.167968456165146	1.77185605410899	2.24351968894309	5.86965874408716	4.01071780199424	5.43127257872884
miR-451-5p	16.1916378123378	16.0514687325891	16.4016286337159	14.472810058834	15.6083868141438	12.4323617623829	13.6459113503034	13.9969808602106	17.2310193952535	14.8476517119977	13.9099765601655	14.3656186255096	14.2522131374558	15.8788441569206	16.5776205439678	15.0538563319377	12.9440975418424	13.0338867965496	11.3029103831377
miR-429a-3p	4.27034314542936	5.66439486548933	0.167968456165149	5.18523618477177	4.50600417425229	8.69270522660675	9.67433902641393	0.167968456165149	3.20892013448105	5.28111313839175	6.48877902037987	5.12428010665033	6.65272249347399	4.30046409280045	6.12654173778139	5.33413372216187	3.76451720328242	8.54161204953096	9.99300823741838
miR-425-5p	11.9105774491908	12.1749759771471	11.5599929525952	11.0042183537331	10.7783613548261	15.9213359389586	15.5454764984146	14.0374163196926	12.0025661850103	11.4249706688434	11.0212036636799	11.942138218449	10.8783499777931	10.5560893125684	10.2609804148025	10.7481389852418	14.7129202325913	15.2362917845645	15.9460324850544
miR-375a-3p	8.81936945120277	12.2355759726201	10.6885760283592	11.3438109899078	10.1784069000609	16.772066163137	17.3973977230787	12.0570665662015	8.11535111670601	9.81641682210095	12.2828704669211	11.297244826048	10.8764889469634	7.95148968817481	11.2508549570253	10.0851826579207	13.676790330086	16.3978604603839	17.1313464539107
miR-365-2b-5p	5.41269905816659	6.04908300313721	3.6907727400886	0.167968456165149	4.31048620502419	7.00778209951456	6.63915905014157	7.25861375792687	4.27801931123486	5.62643559795175	4.84370005720845	3.20551178044186	4.6313017438892	4.69086343265171	0.167968456165146	4.69441836397057	3.89113769695161	0.167968456165146	0.167968456165149
miR-365-2b-3p	9.59312056575309	9.62565223184074	9.19964515374701	7.9742648872659	9.67514466758633	9.63424022752913	9.11581491680799	9.19911750953832	10.0235895598346	8.67709231565032	7.85614141961779	8.99096660602982	8.90623458129518	10.8821261527063	8.10903687975143	7.52998658355735	10.7035032618715	9.97834810310008	9.34149196303491
miR-34a-5p	3.87159771360723	2.0782903949238	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165146	0.167968456165149	3.49535726209106	0.167968456165149	4.23729348876415	0.167968456165146	0.167968456165149	2.89878224186121	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149
