Gene	B9_F	B31_F	B27_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M
miR-30e-5p	9.69231507787332	8.40040482268465	7.39851199688136	11.3177192092712	9.49157327973615	8.50922668863563	9.22746168716561	7.81047394103626	8.60591115582611	9.29901747757172	8.60805966270643	7.97489007218631	7.78247385941517	8.14190113956044	8.4795713932859	7.84752618673069	8.50583967726482	8.47190769774453	8.92224560366052	8.33131801290538	8.94739179270084	8.30983004900244	9.06993955830417	7.67021310800591	8.9130958371084	8.99624580434717	6.96957923808343	8.72832210300443	8.98690897801514
miR-30e-3p	10.6956113826914	10.0456010963265	9.60887290329691	10.2349510048526	10.3075539209587	11.3625142617714	11.1670885812306	10.2021735196501	9.62975607789961	12.3030433094953	11.2146854572348	12.2546761817826	11.9757570821504	11.2919104121246	10.7474563210088	10.1030869870708	10.6402925717838	10.1251890095543	8.98377101815222	10.9953728691303	9.56533610271876	9.9626324085169	9.43719346629461	9.80605229756123	9.64707248147891	11.1030927955463	11.8682727889367	11.9086178614253	11.5808159701648
miR-30c-2-5p	11.8159917909659	11.1226656213889	10.3257219918099	11.2323373975577	12.1178185102242	11.9991663145269	11.505005973362	11.6262006387156	9.67638567713997	12.0524718607463	10.5544176198958	10.3787966923845	11.5037288742113	10.1547479067626	10.8004427143865	11.0652627630517	10.8963655179346	10.8229569155982	10.0349102601192	11.4584992652458	10.333388225582	11.4789316310073	10.319082931133	11.8379404875597	10.8567119073143	11.1968123253495	10.7466041685351	11.4485031269007	11.3422255167381
miR-30c-1-5p_gac-miR-30c-2-5p	5.20268866355382	5.31161952787919	3.49656486860301	5.66648360319507	5.48972223154524	6.57677260087248	3.20725181320002	5.79415317773103	4.57004981377885	4.82059205647654	1.68110423217175	5.49340542611115	5.08100537517206	2.98584889354459	4.73132149636297	5.33568092124142	4.35030866905408	4.58626209791353	2.62939479070135	5.24120215324363	4.72715642424665	5.70188363895316	-0.338137178565101	5.49495964291976	4.75857657582409	4.80228762220938	1.28079144642361	3.84172419434665	2.424553685516
miR-30c-1-5p	10.1809066236726	9.57019545341259	8.92390458868521	9.74641819307279	9.44579406069729	10.364599989175	7.8485636338066	8.95520283158178	7.6088373772996	9.15584257888574	9.29937594350771	8.05710019241258	7.84037218577352	9.43934540327689	9.47515080624887	9.43337063987176	9.90356416795287	9.47324967768289	8.64598007449843	8.63632515901677	9.03190473581056	10.5934181394434	9.20478326148856	10.2391754853435	9.48898810863894	9.52365611650046	8.17590011961869	6.35878033090671	8.44578521285843
miR-30bb-5p	8.50556382336788	7.24171347893108	7.31918946919303	8.95993889619561	8.35092533258182	8.02287953204834	8.05302169871721	8.31456446316072	5.91868708853873	8.68011536219706	7.10600907693767	6.89252158940441	8.20603620487701	8.22160691917031	8.01405337117697	8.36218244005456	7.99366158955338	8.12617036788507	7.51156805850515	8.31383526672582	7.63062876834552	7.66726800684169	6.54096427624798	8.35167896822345	8.10715170559113	7.34408048149555	5.90165930720124	-0.338137178565099	7.62663213270169
miR-30bb-3p	3.39438003725871	-0.338137178565099	3.35575321900076	4.29780467201347	4.66320823459213	5.00323516591938	5.2530812871866	-0.338137178565101	3.31844934001359	6.95369248562706	6.99016809014557	4.92105468419934	3.67940396253423	5.98153324752401	4.46931362909098	1.92526071172726	4.08346772303996	3.79267381769574	4.00732409707356	4.99220548666911	4.52243989729057	3.89606248510322	-0.338137178565101	4.34003166309599	1.45290406286621	-0.338137178565099	3.79704868337359	-0.338137178565099	-0.338137178565099
miR-30a-5p	14.2082491522783	13.1785631997849	12.9436619952451	13.2307952647187	13.1053836941191	13.3252919817451	13.3841107438735	12.7814852363381	12.7834416275316	13.3720452770233	13.1533571470178	13.635521347234	14.0558929177976	13.3114388760032	13.4171684746815	13.4491870934542	13.1844927519182	12.9311910708693	13.2207531488989	13.5865028496523	12.8163605970119	12.7051927193779	13.0813363501235	12.6725736248968	12.6859065324195	13.0385670087267	13.8158837083526	13.0936893873448	13.3224717877329
miR-29b-1a/2a-3p	3.61247229293232	-0.338137178565099	-0.338137178565099	5.25891673669132	5.04306985511567	1.43925691346998	5.72686839743316	-0.338137178565101	5.63740594343541	5.3071985863072	5.68028452207556	4.42253629743979	6.50695058087318	6.461790271218	0.96490848991443	-0.338137178565099	2.8904082603482	3.24831087944687	5.16466452062471	5.12935587207564	3.57126303696913	2.45680295034133	5.08621060025101	3.42342261744218	4.37454764261962	4.04173150962416	3.16741626563484	-0.338137178565099	-0.338137178565099
miR-29a-3p	6.42657868303454	4.25938598692816	4.25199545595056	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	1.21528787767662	7.45093819927535	7.3196017499486	4.92105468419934	4.94686962651142	6.97247389756027	5.51099161027542	4.54494943274045	4.44109046438003	5.44966311759329	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	7.04312444237024	8.01219921493917	7.49858615890837
miR-27e-3p	8.50329144344641	9.05068203102992	9.88094364095879	8.03909685769286	9.16652426648321	8.99608601754717	7.81529338079085	7.52093113622121	9.67368408503951	8.34211737851932	9.00596449836399	7.69575389489709	6.72754921995415	8.05753294461614	9.38283835261781	9.54404724853047	9.25370599196397	9.7468380649209	8.83401014533464	7.70894235527076	9.00099521150978	9.00634149083533	9.44168972988576	9.49855118465134	8.74164552322379	9.52237509968128	9.39017562394273	4.14764388061631	6.70803881250386
