Gene	B9_F	B31_F	B27_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M
miR-140-3p	3690.73056625982	1319.56387518722	1318.17106763471	1206.39195659116	981.910421144024	722.135083352154	366.756800007087	927.128814840265	166.372547411583	2215.77616899929	1908.50283028331	2367.37780235728	2221.68273278846	2240.89266173618	5839.85401518695	2379.33381208876	1708.07570067819	1752.56858626527	757.663466080738	987.638426850737	771.065142434631	1022.13870947434	274.445056343596	374.995597061471	422.186443530633	1477.83694356999	1590.93710616998	1417.60847430015	1691.53262288356
miR-139-5p	331.564789781904	489.51563111784	214.435674111906	408.90726985185	1958.58598094151	335.205954668975	97.8924544967942	233.630546642364	1361.48201298479	652.047561770791	623.916789542412	267.198397557255	963.818244371466	374.558427610081	330.160994016691	226.949047318654	624.870627221974	344.959288038869	492.888598901986	550.675500611472	391.349935117714	500.623576858366	848.165912223779	512.243985585969	657.51792666775	283.971870661967	664.869238399394	239.336495661065	19.3475953597793
miR-1388-3p	828.911974454761	335.211790874173	218.61793016728	140.922844412219	176.86352977956	517.231740142039	428.279488423475	81.3270890210759	1552.81044250811	1629.72372408651	2094.89031439626	2329.97002669926	1328.65339902055	387.474235458705	143.420253451836	176.112460719275	64.7907332373015	99.3950490959454	239.519418309395	132.877614996736	210.482802941689	280.875360741247	64.0371798135057	383.995491390946	254.722092234557	459.08785757018	1570.15994247	767.104152759824	782.195640973934
miR-135a-1-5p	0	1.33020551934196	0	26.798442543963	7.10445468459119	4.47604390507534	79.8775236345369	0	0	0	0	0	0	0	8.41174507048894	1.81559237854923	11.9982839328336	0.292338379693957	12.2203784851732	0	62.4044491133652	30.176691649886	91.4816854478652	48.7494276179912	31.7300876139933	24.8475386829221	0	0	0
miR-133b-3p	239.348332623812	10.6416441547356	117.483374646417	6.93063169240423	4.11310534371069	0	129.503559594717	11.829394766702	0	0	43.3154012375167	0	0	67.8079912052734	343.199198875949	371.288641413317	138.700162263556	130.675255723199	8.14691899011547	0	23.2694556015938	0	0	27.7496741825488	10.5766958713311	20.1146741718893	0	0	0
miR-133a-5p	121.228376264009	23.9436993481552	89.3481975466275	18.481684513078	6.73053601698112	0	0	0	191.32842952332	98.3999047763194	17.063642911749	171.006974436643	0	235.713493237379	158.561394578717	133.446039823368	274.520736383233	166.340538045862	0	0	30.67337329301	0	0	8.24990313535235	21.1533917426622	0	276.039460585463	417.304659101344	370.368254030061
miR-133a-3p_gac-miR-133b-3p	282.866211282687	19.9530827901293	49.4266624726025	0	0	0	0	0	19.4101305313513	0	0	0	21.781203262632	32.2895196215587	237.631798241313	202.438550208239	86.8675756737153	134.183316279526	0	0	0	0	0	0	0	0	0	0	0
miR-133a-3p	26182.2208531217	8239.29298680408	30525.9067430793	3662.1457862664	650.992400309119	1234.39344137744	1170.63060169083	2024.30517945187	4009.57839261915	421.657423278445	884.246726272941	4633.2202136428	2793.43931843255	7536.37387967181	50852.3636491338	53338.4728970192	34900.6083038264	20092.7091747454	753.590006585681	859.232654666392	3925.13407897794	1819.11287356108	182.96337089573	3956.20354899852	3671.87624999711	2137.47993479518	3543.9904939682	13777.1905835664	3454.92774281773
miR-130c-3p	0	0	0	2.31021056413474	1.49567467044025	70.6220260578553	0	0	47.1388884332818	0	164.948548146907	5.3439679511451	49.007707340922	0	0.841174507048894	0	3.35951950119341	11.4011968080643	0	0	3.17310758203552	8.51137456791657	47.0477239446164	0	0	0	163.249143356994	0	0
miR-130c-2-5p	39.3733187866011	10.6416441547356	40.3017401699682	6.93063169240423	5.60878001415094	60.1779236126795	8.83751325318281	0	227.37581479583	210.235941128522	104.131974692212	165.663006485498	223.257333441978	25.831615697247	41.2175508453958	54.4677713564769	36.9547145131275	29.2338379693957	17.923221778254	0	2.11540505469035	13.1539425140529	52.2752488273516	0	13.2208698391639	0	11.8726649714178	18.4104996662358	0
miR-130b-5p	1984.20803885108	2140.30068062121	2082.38331048034	577.552641033686	346.622604874528	1846.11944173774	650.23703282072	961.138324794534	2858.83493968903	2931.44776558529	1676.6122984057	1656.63006485498	2504.83837520268	1507.92056632679	2498.28828593521	3166.39310818985	2266.23586923361	2346.01549704401	628.942146036914	945.475337476773	423.081010938069	673.946113514121	1227.16146622208	707.241696057934	795.014972995054	724.719878251895	1579.06444119856	6370.03288451758	1666.65714313527
miR-130b-3p	5.18069984034226	5.32082207736782	10.6457426864067	0.462042112826949	1.12175600283019	0	48.9462272483971	0	0	96.0288227335165	51.6284580406764	26.7198397557255	10.890601631316	235.713493237379	5.04704704229336	1.81559237854923	12.4782152901469	33.6189136648051	0	0	0	3.09504529742421	0	0	0	0	8.90449872856332	61.3683322207859	185.18412701503
miR-1306-5p	195.830453964937	351.174257106276	138.394654923287	204.222613869511	27.6699814031446	161.137580582712	43.5077575541308	243.981267063228	0	0	0	0	0	0	214.078912043944	153.41755598741	186.693297994891	217.20741611261	267.218942875787	162.264010621014	96.2509299884107	166.358684736551	53.5821300480354	95.2488816536136	136.615655004693	60.344022515668	0	0	0
miR-129-1b/2-3p	0	7.98123311605174	0	0	0	0	0	0	52.6846400136679	0	0	16.0319038534353	27.22650407829	80.7237990538968	0	0	5.27924493044678	2.33870703755166	0	0	0	0	0	0	0	0	0	711.872653761116	11.0557687770167
miR-129-1a/2-5p	46.6262985630803	13.3020551934196	8.7447172066912	0	0	6.96273496345052	0	0	5.54575158038609	9.87950851167866	100.194210943347	21.3758718045804	0	184.050261842885	47.946946901787	18.1559237854923	42.2339594435743	42.6814034353177	11.4056865861617	0	3.17310758203552	2.32128397306816	0	0	7.0511305808874	53.8363338129979	0	0	0
miR-128-2-3p	17273.4894076691	17893.924646188	12744.4748160126	8365.73449484474	10700.4305109972	13914.0311480325	11626.4284932738	12397.2057155036	12827.323405433	14228.8633388601	12319.0751236719	15064.645654278	18040.2816022749	9154.0788127119	15025.0590449073	10192.7356131754	12562.6832090341	10557.2159058879	14445.3020613737	14549.4600074551	8255.36822592907	8272.28231869055	12667.599672088	9573.63759297935	7882.2825981095	10060.2951262641	16675.1579523562	12721.6552693689	11124.8673318731
miR-126b-5p	429.998086748407	259.390076271681	554.719234980977	1949.3556740169	973.684210456603	318.296455472024	378.653452463294	644.702014785256	759.767966512895	543.768148482793	1202.33053132016	1122.23326974047	767.787415007778	1662.91026051028	563.586919722759	731.683728555339	867.715894022526	1373.40570780221	702.264416947953	201.871761245041	1134.91481184137	806.259299979006	546.276350245824	525.743827080182	1374.97046327304	520.023488149727	1599.84160489854	0	826.418716082001
miR-126b-3p	9857.83565620324	5528.33413838517	9393.72730546607	30469.829172486	20098.5023027085	5839.74528148829	8959.53891694791	20373.1751369524	9818.75317307358	13549.9435139375	17376.9138944365	20910.9465928308	11309.8897941217	17630.0777133711	6648.64330371446	11204.9283642166	11000.5066409792	12510.0362822435	9037.37723573509	7308.90765950795	16621.7952172294	14330.0597270741	5036.72022451532	8606.14895256075	26625.0690734308	13241.371685742	14612.2824135724	10880.6053027453	12473.6711226691
miR-125b-2/3-5p	30797.1882708986	21505.4326312014	23725.5583970411	37444.3548656088	18692.9420311622	16206.2629656428	10451.3791349563	47224.42258302	20547.0096053305	5502.09588032408	12346.639469914	13167.5370316215	6926.42263751697	41575.985464719	39192.8438069291	35003.7132622398	39803.5870501395	41530.1748960829	65102.8443419117	14433.1920943329	46554.7767410978	37891.0920537159	19613.6733600223	28594.1642671313	78925.9487658405	24829.7904410057	12926.3639876311	15869.8507122952	22650.506281913
miR-125b-2-3p	91.1803171900237	199.530827901293	142.196705882718	46.2042112826949	31.7830867468553	52.2205122258789	1.69952177945823	155.260806312963	565.666661199382	88.1252159241736	283.081460612861	181.694910338933	43.562406525264	242.171397161691	150.149649508228	129.81485506627	119.022976613709	126.582518407483	64.3606600219122	99.0193765600675	41.2503985664617	34.8192595960223	201.259707985304	35.2495861237782	67.8671318410412	109.447491817633	908.258870313459	1785.81846762487	270.86633503691
miR-125a-5p	25425.8386764317	25120.9312327728	20038.3293765849	22519.0084949598	7044.62769777358	7742.06394114531	8312.36102333022	18952.1690906024	19315.8527544848	20264.8478591553	13951.9344915347	17768.6934375574	17174.4787725853	26961.7488840015	26801.5021435919	23548.2331497835	17753.1408383779	19659.1713576592	31323.2741331959	6304.65953078262	22176.8488908462	23414.7914363385	8698.6014048713	15206.8214520368	26436.4513303921	16271.5881889307	26538.3743773615	27155.4870076978	28435.437294487
miR-125a-1-3p_gac-miR-125a-2-3p	3.10841990420535	78.4821256411754	38.4007146902527	0	0	0	0	0	0	0	0	0	0	0	36.1705038031024	47.2054018422799	33.1152636546207	18.7096563004133	0	0	0	0	0	0	0	0	0	0	0
miR-122-5p	164.746254922884	1177.23188461763	576.01072035379	193472.74207248	726924.064140694	8598.9776798614	1922.83894127904	1203.64091751192	14926.3903786092	506.226016138414	795.86580657619	673.339961844282	4045.85850603389	1268.97812112726	217.443610072139	175.204664530001	360.428449342321	283.275889923444	11602.8420257224	102847.912842161	7106.70328123222	2982.07614406822	375883.869811851	1667.2304245353	23729.6985786539	92.8824660290184	3318.40985951126	1030.9879813092	4306.22193864802
miR-122-3p	0	0	0	2228.42911016437	1715.53884699497	158.650889524337	0	88.7204607502646	0	0	5.25035166515353	0	103.460715497502	0	0	0	6.71903900238682	0	150.718001317136	553.230839361409	94.1355249337204	27.8554076768179	606.392886397278	16.4998062707047	122.513393842919	0	0	0	0
miR-10c-5p	1230.93428206532	839.359682704774	1010.96535011269	1010.02405863971	3334.60667774654	15219.5439536795	5425.89323309835	6560.87807248207	1258.88560874764	237.108204280288	385.900847388785	609.212346430541	419.288162805666	1649.99445266165	1437.56723254656	1480.6155847069	1283.8163808132	1277.51871926259	4207.06896649563	8508.63920260347	1925.01859976821	3070.28493504481	3486.75909678435	5854.43126132368	3966.26095174916	6639.02569285124	1724.50458709843	2362.68079050026	718.624970506088
miR-10b-5p	15459.2083235813	5256.97221243941	17589.4283536154	1856.48520933868	943.396798380188	2690.10238695028	4108.42394966233	9417.67690864059	9477.68945087983	12212.2580614562	21918.0305554889	43537.3068979791	17539.3139272344	48418.1346725273	19061.0143297279	22224.6663058211	14963.2998583154	17214.053149899	2822.092738176	4464.17679614033	1440.59084224413	2816.49122065603	1642.74969439952	854.23997010603	6136.24638801726	8134.6108783376	18764.7469873258	35200.8753618428	22180.6361088898
miR-10545-5p	11.397539648753	3.99061655802587	0	10.1649264821929	7.10445468459119	0	0.339904355891647	0	0	118.158921799677	0	0	0	0	0	35.40405138171	0.959862714626688	6.43144435326706	14.6644541822078	0	10.5770252734517	6.96385191920447	0	6.74992074710647	18.5092177748294	0	0	0	0
miR-103-3p	1377.03001756297	1190.53393981105	571.448259202473	1719.25870182908	1142.69544821635	549.558723900916	805.573323463202	430.294234638784	427.022871689729	2233.95446466078	577.976212472318	1229.11262876337	1492.01242349029	661.935152241954	737.71004268188	640.904109627878	935.386215403708	835.503089165329	637.08906502703	961.446204663881	745.680281778347	608.176400943857	205.180351647355	557.243457233345	593.176360117153	624.738115456327	1852.13573554117	668.914821206566	585.955745181887
miR-101b-5p	862.068453432951	444.288643460213	286.294437245151	461.580070714122	618.461476227043	187.993844013164	353.160625771421	442.123629405485	612.805549632663	394.389979786212	119.445500382243	138.943166729772	294.046244045532	45.2053274701822	506.807640496959	331.345609085234	454.494995375737	454.293842044409	334.023678594734	493.180378737884	520.389643453825	327.30104020261	376.381791556931	286.496636154964	318.182267462544	375.079512499348	32.6498286713988	0	80.1543236333713
miR-101b-3p	40.4094587546696	15.9624662321035	21.6716904687565	55.9070956520608	49.3572641245282	0	50.3058446719637	241.023918371552	0	186.525120700493	146.13478801344	58.783647462596	0	0	37.4322655636758	7.26236951419691	32.6353322973074	33.0342369054172	0	90.7145256227715	15.8655379101776	1.5475226487121	40.5133178411975	11.9998591059671	30.8486962913824	50.2866854297233	35.6179949142533	0	0
miR-101a-3p	4614.96741777688	2001.95930660964	3359.49222775319	12316.656601628	2943.1138327588	3218.27556774917	4841.25774096472	8524.55760375459	1053.69280027336	6454.87568119037	1565.91738413204	5322.59207934051	5080.46566100891	2676.80117662722	5502.96362511386	2754.25363825918	4556.46830633289	6442.55321169543	1641.60417650827	2763.59885805711	2004.3462893191	2583.58906202486	1236.30963476686	836.990172641203	2285.44769953013	5199.05166536951	7004.87233313648	3007.04827881851	3020.98881831982
miR-100-2-5p	47631.3543321067	28757.7131226538	60976.1526720659	40996.0725869095	40681.6031986396	67736.9670919284	43121.286301482	129452.024280711	22149.7318120621	11506.0707930414	20992.2185452001	48378.9418617165	27983.4008916664	80953.0546432099	70303.2623628789	64937.384807381	53717.756961368	43074.5985560061	74059.5670796447	83513.5810254484	49497.305172172	47348.0029599955	42600.4071506295	47949.187013862	77063.5689011636	105183.772501256	27357.5882603894	53224.7545350876	38808.512349523
